sector_subunit_id,sector_subunit_index,sentinel__subunit_matched_row_count,sector_id,sector_name,district,proxy_class,proxy_score,proxy_rank,sentinel__elevation__subunit_mean,sentinel__elevation__subunit_std,sentinel__ndvi__subunit_mean,sentinel__ndvi__subunit_std,sentinel__ndbi__subunit_mean,sentinel__ndbi__subunit_std,sentinel__mndwi__subunit_mean,sentinel__mndwi__subunit_std,sentinel__slope__subunit_mean,sentinel__slope__subunit_std
RWA.1.4.6_1__sentinel_subunit_04,4,24,RWA.1.4.6_1,Kimonyi,Musanze,Medium,0.2588449918700046,29,1893.4191666666663,85.17664449667745,0.570511768813138,0.1511831327549199,-0.0893537472444806,0.1514761841757476,-0.5639512133790622,0.0267514131303213,,
RWA.1.4.6_1__sentinel_subunit_05,5,23,RWA.1.4.6_1,Kimonyi,Musanze,Medium,0.2588449918700046,29,1844.9053623188408,98.22006894530143,0.5501155127631342,0.1239215437160266,-0.0721809579541088,0.1180496234448694,-0.5465362259610395,0.0309563820588534,,
RWA.1.4.6_1__sentinel_subunit_06,6,24,RWA.1.4.6_1,Kimonyi,Musanze,Medium,0.2588449918700046,29,1879.1812962962963,76.74520208114834,0.5205894817010757,0.1065454611208974,-0.052455391295047,0.0810593320223754,-0.5400508505073532,0.0511283313722849,,
RWA.1.4.6_1__sentinel_subunit_07,7,24,RWA.1.4.6_1,Kimonyi,Musanze,Medium,0.2588449918700046,29,1882.8863888888889,69.92633077087507,0.5185845197706312,0.0774080450249066,-0.0503731737381355,0.0738867269834971,-0.5479008567846758,0.0309706463501194,,
RWA.1.4.6_1__sentinel_subunit_08,8,23,RWA.1.4.6_1,Kimonyi,Musanze,Medium,0.2588449918700046,29,1845.119033816425,54.10976573971442,0.501524394782471,0.0823629962197804,-0.0267105053823803,0.0559882572980712,-0.5452975665907622,0.0324726855167256,,
RWA.1.4.6_1__sentinel_subunit_09,9,24,RWA.1.4.6_1,Kimonyi,Musanze,Medium,0.2588449918700046,29,1841.9578703703703,39.64968634231797,0.5135548804200469,0.0978251306772313,-0.0335534569022598,0.0753506980112725,-0.5536334901324435,0.0353376268969627,,
RWA.1.4.6_1__sentinel_subunit_10,10,23,RWA.1.4.6_1,Kimonyi,Musanze,Medium,0.2588449918700046,29,1828.397149758454,25.602789826385425,0.4748074841696537,0.0814754527686462,-0.0160419599311462,0.061744007312924,-0.5339295759211732,0.0359149069533401,,
RWA.1.4.7_1__sentinel_subunit_01,1,74,RWA.1.4.7_1,Kinigi,Musanze,High,0.4414543629815136,9,2871.7316335797996,131.28735757257064,0.8381255811501251,0.1118444658820268,-0.2958157152768122,0.0928914544536114,-0.5988261058875586,0.0285266775036191,,
RWA.1.4.7_1__sentinel_subunit_02,2,74,RWA.1.4.7_1,Kinigi,Musanze,High,0.4414543629815136,9,2641.903243243243,51.08771103932417,0.6045787348756161,0.1403048443022156,-0.0938991550401334,0.1115428419921452,-0.5762476479275549,0.0292779004090634,,
RWA.1.4.7_1__sentinel_subunit_03,3,74,RWA.1.4.7_1,Kinigi,Musanze,High,0.4414543629815136,9,2577.846111111111,63.25936003153888,0.633019951642115,0.1561656717026177,-0.1142654056071191,0.1208792488150289,-0.5831113084228421,0.039198289416389,,
RWA.1.4.7_1__sentinel_subunit_04,4,74,RWA.1.4.7_1,Kinigi,Musanze,High,0.4414543629815136,9,2500.3776426426425,56.86561693303597,0.5686666659230483,0.1402780194951432,-0.0683392088818185,0.1121184495058612,-0.5712974358310253,0.0440319621995443,,
RWA.1.4.7_1__sentinel_subunit_05,5,74,RWA.1.4.7_1,Kinigi,Musanze,High,0.4414543629815136,9,2453.6459909909913,80.81637561653942,0.5193349008891395,0.1025961883305636,-0.0298046740238161,0.0860256227185438,-0.5601257679083184,0.0388811825354113,,
RWA.1.4.7_1__sentinel_subunit_06,6,74,RWA.1.4.7_1,Kinigi,Musanze,High,0.4414543629815136,9,2381.810105105105,59.494195667178495,0.5733722959419152,0.0971346035689885,-0.088832398966181,0.0849748798972853,-0.5589195109502022,0.0468711276140224,,
RWA.1.4.7_1__sentinel_subunit_07,7,74,RWA.1.4.7_1,Kinigi,Musanze,High,0.4414543629815136,9,2403.67978978979,112.64828922417612,0.597979984753811,0.11650866595304,-0.0992711038089824,0.0846613536508838,-0.5664157445509903,0.0333723609829053,,
RWA.1.4.7_1__sentinel_subunit_08,8,74,RWA.1.4.7_1,Kinigi,Musanze,High,0.4414543629815136,9,2482.9443393393394,214.99016508768457,0.6856447610858627,0.1197282807765131,-0.1697292140247733,0.0791249531671472,-0.5831199673686344,0.0447186286003136,,
RWA.1.4.7_1__sentinel_subunit_09,9,74,RWA.1.4.7_1,Kinigi,Musanze,High,0.4414543629815136,9,2567.217072072072,324.3303546287174,0.7086541493607188,0.1309503823114022,-0.1866967361272618,0.0700163286354923,-0.5785065887181549,0.0463371311200531,,
RWA.1.4.7_1__sentinel_subunit_10,10,74,RWA.1.4.7_1,Kinigi,Musanze,High,0.4414543629815136,9,2492.5487687687687,236.16562934789823,0.6834608485156161,0.1350399417495834,-0.1550950884881642,0.0961003557292591,-0.5759316593824132,0.0422500515952979,,
RWA.1.4.8_1__sentinel_subunit_01,1,24,RWA.1.4.8_1,Muhoza,Musanze,Medium,0.2429318962460824,32,1837.708148148148,28.43541101965757,0.382773651200426,0.0851915529367329,0.0238026012460555,0.0470800612932369,-0.492809151293114,0.0468075306669049,,
RWA.1.4.8_1__sentinel_subunit_02,2,23,RWA.1.4.8_1,Muhoza,Musanze,Medium,0.2429318962460824,32,1808.1912077294685,37.303693018049195,0.386978701179358,0.1008426356791358,0.0119841076737702,0.0590061481254736,-0.4851082541355005,0.0565397903544024,,
RWA.1.4.8_1__sentinel_subunit_03,3,24,RWA.1.4.8_1,Muhoza,Musanze,Medium,0.2429318962460824,32,1813.4097222222224,35.70318839760998,0.4066780894754163,0.090336381767394,-0.0036449202800154,0.0569563674170272,-0.4758579408558618,0.0427207909360391,,
RWA.1.4.8_1__sentinel_subunit_04,4,23,RWA.1.4.8_1,Muhoza,Musanze,Medium,0.2429318962460824,32,1798.6333333333332,59.05539833497703,0.3976676383159652,0.128074703295762,-0.002134169717499,0.0848155225301963,-0.4738554712982939,0.0505564094087085,,
RWA.1.4.8_1__sentinel_subunit_05,5,23,RWA.1.4.8_1,Muhoza,Musanze,Medium,0.2429318962460824,32,1754.2157487922707,80.64492997942475,0.4334192308047035,0.1615035713741079,-0.0196811500351705,0.0895424162465774,-0.4996636932490242,0.0692005860723901,,
RWA.1.4.8_1__sentinel_subunit_06,6,24,RWA.1.4.8_1,Muhoza,Musanze,Medium,0.2429318962460824,32,1787.0505092592591,68.51722289211665,0.4131765878830196,0.1984859801974799,-0.0382301292019204,0.1223969328811429,-0.4599092377761892,0.0689407270888257,,
RWA.1.4.8_1__sentinel_subunit_07,7,23,RWA.1.4.8_1,Muhoza,Musanze,Medium,0.2429318962460824,32,1764.648502415459,59.76054954753343,0.5095908339193399,0.1249945775445982,-0.0968155203295298,0.0786515353208366,-0.4945355675598798,0.0483836396242306,,
RWA.1.4.8_1__sentinel_subunit_08,8,24,RWA.1.4.8_1,Muhoza,Musanze,Medium,0.2429318962460824,32,1777.6805092592592,65.83133188582332,0.4881000775217867,0.0700357720916648,-0.0590132409533801,0.0802840808869478,-0.5107573778458121,0.0507555463637256,,
RWA.1.4.8_1__sentinel_subunit_09,9,23,RWA.1.4.8_1,Muhoza,Musanze,Medium,0.2429318962460824,32,1769.2163768115945,75.65214541701532,0.4887241426523098,0.0613951813971042,-0.0657778614677161,0.086963569526722,-0.4997600126994548,0.0547281866741234,,
RWA.1.4.8_1__sentinel_subunit_10,10,23,RWA.1.4.8_1,Muhoza,Musanze,Medium,0.2429318962460824,32,1777.1510144927538,50.72255763208278,0.4780753750614401,0.0599939338387385,-0.0920412365580336,0.0406902256051478,-0.4783310315971545,0.0233320339112787,,
RWA.1.4.9_1__sentinel_subunit_01,1,23,RWA.1.4.9_1,Muko,Musanze,High,0.3818568531108455,14,1724.846425120773,5.241865623418351,0.5588584301739669,0.0766859646107663,-0.081063206564326,0.0737786263270778,-0.5275738158388722,0.0216890664100905,,
RWA.1.4.9_1__sentinel_subunit_02,2,22,RWA.1.4.9_1,Muko,Musanze,High,0.3818568531108455,14,1730.9204545454545,13.747094685990769,0.477560738912567,0.0483970845741619,0.050377878857683,0.0696701216846364,-0.5812244415624047,0.0278224911574578,,
RWA.1.4.9_1__sentinel_subunit_03,3,22,RWA.1.4.9_1,Muko,Musanze,High,0.3818568531108455,14,1733.7556060606062,15.577761295182848,0.483219492510033,0.061555128698004,0.026171860029872,0.0664498493397122,-0.5626108473917197,0.0216913527343262,,
RWA.1.4.9_1__sentinel_subunit_04,4,22,RWA.1.4.9_1,Muko,Musanze,High,0.3818568531108455,14,1754.8315656565655,59.07697743407763,0.5567432452799528,0.068077882641769,-0.0625240756006027,0.078766685977074,-0.5469211091631476,0.0172210291933252,,
RWA.1.4.9_1__sentinel_subunit_05,5,22,RWA.1.4.9_1,Muko,Musanze,High,0.3818568531108455,14,1742.7242424242424,46.36793942776364,0.5442082184484234,0.086330027927917,-0.0348095942251208,0.0953875894496074,-0.5640684755887835,0.0228085541025312,,
RWA.1.4.9_1__sentinel_subunit_06,6,23,RWA.1.4.9_1,Muko,Musanze,High,0.3818568531108455,14,1718.6541062801932,47.48847417660737,0.5435337088465819,0.0644583167339485,-0.0536549133067164,0.0771083858726909,-0.5514130147275779,0.0292543141281138,,
RWA.1.4.9_1__sentinel_subunit_07,7,22,RWA.1.4.9_1,Muko,Musanze,High,0.3818568531108455,14,1691.7938888888891,24.85934203690714,0.5515741915528325,0.0768757464758708,-0.0641242254998587,0.08122702765744,-0.5552497765290636,0.0295528794940658,,
RWA.1.4.9_1__sentinel_subunit_08,8,22,RWA.1.4.9_1,Muko,Musanze,High,0.3818568531108455,14,1682.1473232323233,36.270125257618126,0.4753313906151906,0.0758862412556607,-0.0129957245899355,0.0533774396422902,-0.527656907715616,0.0502966478442467,,
RWA.1.4.9_1__sentinel_subunit_09,9,22,RWA.1.4.9_1,Muko,Musanze,High,0.3818568531108455,14,1668.7025757575757,24.249203104263326,0.5212526481729784,0.0816274274827861,-0.0320416718994282,0.0709559034247487,-0.540928288747451,0.0451622267317849,,
RWA.1.4.9_1__sentinel_subunit_10,10,22,RWA.1.4.9_1,Muko,Musanze,High,0.3818568531108455,14,1650.0120707070707,5.728484663737409,0.5425310840908177,0.1183683366373808,-0.0767704427284525,0.1095600009306211,-0.523016531368998,0.0518430255364936,,
RWA.1.4.10_1__sentinel_subunit_01,1,37,RWA.1.4.10_1,Musanze,Musanze,High,0.3472088260571689,17,2386.398858858859,44.28025858137435,0.5694695991187761,0.0522567455927218,-0.0600010338839657,0.06456639858064,-0.5850917816468358,0.0302730693321001,,
RWA.1.4.10_1__sentinel_subunit_02,2,37,RWA.1.4.10_1,Musanze,Musanze,High,0.3472088260571689,17,2287.046216216216,29.426072243371696,0.5561846329557879,0.0389672924219329,-0.075814998600204,0.0314619314615519,-0.5533499022708648,0.0292462588512694,,
RWA.1.4.10_1__sentinel_subunit_03,3,37,RWA.1.4.10_1,Musanze,Musanze,High,0.3472088260571689,17,2210.5776576576577,40.9508981360242,0.5870061206080913,0.0476529767473883,-0.1171333256599829,0.0480461339672443,-0.5515582386340377,0.0197075453268619,,
RWA.1.4.10_1__sentinel_subunit_04,4,37,RWA.1.4.10_1,Musanze,Musanze,High,0.3472088260571689,17,2178.062912912913,50.20575242370272,0.5213697356631107,0.0517390771689421,-0.060941387245567,0.0484413183213014,-0.5477047767009018,0.0224120840138564,,
RWA.1.4.10_1__sentinel_subunit_05,5,37,RWA.1.4.10_1,Musanze,Musanze,High,0.3472088260571689,17,2145.71996996997,52.15178007231404,0.4630320477980329,0.0383432771011092,-0.010913977626521,0.0334312272196514,-0.5405446069348617,0.028254005363382,,
RWA.1.4.10_1__sentinel_subunit_06,6,37,RWA.1.4.10_1,Musanze,Musanze,High,0.3472088260571689,17,2087.6176576576577,63.35645141897491,0.4743251125203502,0.0400927686876058,-0.0102006818836778,0.0332604493282098,-0.5527410818669061,0.0277276988316337,,
RWA.1.4.10_1__sentinel_subunit_07,7,37,RWA.1.4.10_1,Musanze,Musanze,High,0.3472088260571689,17,2066.6478678678677,67.16529368108232,0.4674064053718667,0.0752540573073211,-0.0039299319992598,0.0622208501027002,-0.5570750860205375,0.030365006150403,,
RWA.1.4.10_1__sentinel_subunit_08,8,37,RWA.1.4.10_1,Musanze,Musanze,High,0.3472088260571689,17,1977.6037537537536,44.034446294342374,0.4485103195974566,0.0653323864217793,0.0114757077794619,0.0505042657279341,-0.5528088260957108,0.0289154637522621,,
RWA.1.4.10_1__sentinel_subunit_09,9,37,RWA.1.4.10_1,Musanze,Musanze,High,0.3472088260571689,17,1927.3827027027028,29.524419964638124,0.4186984551324033,0.0915612869252327,0.0387133261022088,0.0610490687122734,-0.548669231114554,0.0349105564067127,,
RWA.1.4.10_1__sentinel_subunit_10,10,37,RWA.1.4.10_1,Musanze,Musanze,High,0.3472088260571689,17,1907.9638738738736,32.81728133613506,0.3432609500405651,0.0836471196615113,0.0583499325295781,0.0484166049764316,-0.4839619535117608,0.0467907825706776,,
RWA.1.4.11_1__sentinel_subunit_01,1,27,RWA.1.4.11_1,Nkotsi,Musanze,High,0.3880988555860776,12,2207.6988477366253,194.84485485626345,0.658198017032335,0.1044558562776227,-0.2107078020666084,0.0868097583769114,-0.5661963372273487,0.0519699790465655,,
RWA.1.4.11_1__sentinel_subunit_02,2,27,RWA.1.4.11_1,Nkotsi,Musanze,High,0.3880988555860776,12,2124.664938271605,184.03006361124045,0.5215898376886947,0.0839795485051758,-0.1092588925647528,0.0482465747560362,-0.5199417404201391,0.0222517288510278,,
RWA.1.4.11_1__sentinel_subunit_03,3,26,RWA.1.4.11_1,Nkotsi,Musanze,High,0.3880988555860776,12,2016.0381196581195,116.20530772424227,0.5551849212558897,0.0719885273180978,-0.1147106229191691,0.0466537434171596,-0.5326686330697358,0.0136840917754684,,
RWA.1.4.11_1__sentinel_subunit_04,4,27,RWA.1.4.11_1,Nkotsi,Musanze,High,0.3880988555860776,12,1914.5586419753088,74.43312401000777,0.5487560929677254,0.0693554990489005,-0.1109597527426068,0.0452544793532775,-0.530536799958943,0.0212818508589207,,
RWA.1.4.11_1__sentinel_subunit_05,5,26,RWA.1.4.11_1,Nkotsi,Musanze,High,0.3880988555860776,12,1787.944829059829,70.6041008825011,0.604999559289221,0.0540716990997831,-0.1356589741375122,0.0395895427491502,-0.5399986548044005,0.0193320423119216,,
RWA.1.4.11_1__sentinel_subunit_06,6,27,RWA.1.4.11_1,Nkotsi,Musanze,High,0.3880988555860776,12,1676.5311934156375,36.17116711915992,0.6273021172672267,0.0718841288582393,-0.1426820129285784,0.0725176170504138,-0.5366112143537979,0.0190142240237462,,
RWA.1.4.11_1__sentinel_subunit_07,7,27,RWA.1.4.11_1,Nkotsi,Musanze,High,0.3880988555860776,12,1619.305596707819,33.77672899923968,0.585145637995794,0.1154022077858691,-0.0776799376131501,0.1231179090266781,-0.5656613857770737,0.0307057256194059,,
RWA.1.4.11_1__sentinel_subunit_08,8,26,RWA.1.4.11_1,Nkotsi,Musanze,High,0.3880988555860776,12,1602.1248290598292,30.814550861312675,0.5679132652380482,0.1242624588256088,-0.094100318120443,0.0988900249441578,-0.5320091203538977,0.0489091509865201,,
RWA.1.4.11_1__sentinel_subunit_09,9,27,RWA.1.4.11_1,Nkotsi,Musanze,High,0.3880988555860776,12,1599.126913580247,25.31666590768272,0.57201363548258,0.0966240738575359,-0.0689504729358964,0.0951752289792755,-0.555685571592194,0.0296738876031903,,
RWA.1.4.11_1__sentinel_subunit_10,10,26,RWA.1.4.11_1,Nkotsi,Musanze,High,0.3880988555860776,12,1608.2322222222222,41.79214584607675,0.5727339782955773,0.1121813249378528,-0.0738342499545954,0.1162392280147128,-0.5502667760506056,0.0271748358265387,,
RWA.1.4.12_1__sentinel_subunit_01,1,61,RWA.1.4.12_1,Nyange,Musanze,High,0.362824706885707,15,2298.40204007286,352.1966518295214,0.5761994684314133,0.1490968451523132,-0.0812139069105148,0.0874652549077102,-0.5639883174389854,0.0547363777131396,,
RWA.1.4.12_1__sentinel_subunit_02,2,61,RWA.1.4.12_1,Nyange,Musanze,High,0.362824706885707,15,2306.1292349726778,303.87541291174847,0.643207856302982,0.1646199956491175,-0.1277772786320883,0.1175095612369248,-0.5850842053380242,0.0323359311143371,,
RWA.1.4.12_1__sentinel_subunit_03,3,61,RWA.1.4.12_1,Nyange,Musanze,High,0.362824706885707,15,2337.890528233151,247.87564950746824,0.6493294500129563,0.183796962094199,-0.1269650958241567,0.119661152397135,-0.5731248540701872,0.046961234363886,,
RWA.1.4.12_1__sentinel_subunit_04,4,60,RWA.1.4.12_1,Nyange,Musanze,High,0.362824706885707,15,2318.473703703704,227.6859521286321,0.6431585471751906,0.1617447684566457,-0.1210312800409481,0.0992139169697375,-0.5624339745948217,0.0419707258755235,,
RWA.1.4.12_1__sentinel_subunit_05,5,61,RWA.1.4.12_1,Nyange,Musanze,High,0.362824706885707,15,2310.320601092896,216.38760750598345,0.6190415749885085,0.1894822671956683,-0.0924475342439588,0.129104311698035,-0.5779682370566521,0.0415835379464019,,
RWA.1.4.12_1__sentinel_subunit_06,6,61,RWA.1.4.12_1,Nyange,Musanze,High,0.362824706885707,15,2323.563879781421,234.13573381831935,0.6256775942785694,0.1912562341468705,-0.1121734034715267,0.1395510670456466,-0.5904068315292826,0.0520819870254445,,
RWA.1.4.12_1__sentinel_subunit_07,7,60,RWA.1.4.12_1,Nyange,Musanze,High,0.362824706885707,15,2412.1769074074077,288.0758227915134,0.6769155226045951,0.1843893708585062,-0.1627437958475872,0.1411409135835028,-0.5849578877068649,0.0702829310606027,,
RWA.1.4.12_1__sentinel_subunit_08,8,61,RWA.1.4.12_1,Nyange,Musanze,High,0.362824706885707,15,2425.87029143898,307.40635030408833,0.6633851701265393,0.1579914796675539,-0.164545156368958,0.1077541379871186,-0.556786817330519,0.0700711553577879,,
RWA.1.4.12_1__sentinel_subunit_09,9,61,RWA.1.4.12_1,Nyange,Musanze,High,0.362824706885707,15,2525.168761384335,380.8706399205128,0.6397770912263209,0.1519565833272647,-0.1463328259592564,0.0901005129806216,-0.5420140613565351,0.0711671099767441,,
RWA.1.4.12_1__sentinel_subunit_10,10,60,RWA.1.4.12_1,Nyange,Musanze,High,0.362824706885707,15,2508.404759259259,355.5358140721861,0.6786464602238169,0.1394709247565626,-0.1385878846541213,0.0905339752448641,-0.5774810006072942,0.0528799336929755,,
RWA.1.4.13_1__sentinel_subunit_01,1,29,RWA.1.4.13_1,Remera,Musanze,High,0.5231253843006046,2,1788.8375478927203,50.27929978436405,0.5565838854538485,0.0506272553527218,-0.1344594986140008,0.0393938235106346,-0.4970260975699157,0.0413784747894685,,
RWA.1.4.13_1__sentinel_subunit_02,2,29,RWA.1.4.13_1,Remera,Musanze,High,0.5231253843006046,2,1832.1769731800769,69.35256096197037,0.5578562772750422,0.0459155432374763,-0.1467081799250635,0.0389089309052046,-0.4887328862284428,0.0171673700715129,,
RWA.1.4.13_1__sentinel_subunit_03,3,29,RWA.1.4.13_1,Remera,Musanze,High,0.5231253843006046,2,1814.2879310344829,52.083324387490485,0.5402838049545886,0.1542800100496373,-0.1163261290236267,0.112327957869572,-0.4860733829947444,0.0956160456406926,,
RWA.1.4.13_1__sentinel_subunit_04,4,29,RWA.1.4.13_1,Remera,Musanze,High,0.5231253843006046,2,1824.238582375479,56.85384370078671,0.4937175624163893,0.2136420909016822,-0.094017999516441,0.1312544287439775,-0.4382234151807364,0.1642085285028169,,
RWA.1.4.13_1__sentinel_subunit_05,5,29,RWA.1.4.13_1,Remera,Musanze,High,0.5231253843006046,2,1865.7393103448276,66.9854242413591,0.5016467273703775,0.2470630932640861,-0.1288285595249468,0.0751179720752547,-0.4292798749841939,0.2498454231339473,,
RWA.1.4.13_1__sentinel_subunit_06,6,29,RWA.1.4.13_1,Remera,Musanze,High,0.5231253843006046,2,1875.3604980842913,83.86846079592402,0.4958151900638871,0.1904865562084192,-0.1053525140033329,0.0451588057996464,-0.455618817881606,0.2104673859910818,,
RWA.1.4.13_1__sentinel_subunit_07,7,29,RWA.1.4.13_1,Remera,Musanze,High,0.5231253843006046,2,1863.0168199233717,60.39881519865039,0.411829699087285,0.3597483725954976,-0.0964694627838482,0.0943797262778225,-0.3494856208109402,0.386663835998308,,
RWA.1.4.13_1__sentinel_subunit_08,8,29,RWA.1.4.13_1,Remera,Musanze,High,0.5231253843006046,2,1819.9198850574712,51.263231696100846,0.396641453655412,0.2971598019749652,-0.1296276451044927,0.0643115081255117,-0.2971176532740451,0.4242303550839272,,
RWA.1.4.13_1__sentinel_subunit_09,9,29,RWA.1.4.13_1,Remera,Musanze,High,0.5231253843006046,2,1824.953295019157,55.29683290815306,0.4597776253522602,0.2494806089178536,-0.1245897272281172,0.0477827791329514,-0.3791984234222734,0.3079111965743785,,
RWA.1.4.13_1__sentinel_subunit_10,10,28,RWA.1.4.13_1,Remera,Musanze,High,0.5231253843006046,2,1831.05376984127,106.0243380624304,0.1143757685574028,0.5184653303508928,0.0527321434232746,0.2910012246554075,-0.1007816755253885,0.4378350209961025,,
RWA.1.4.14_1__sentinel_subunit_01,1,31,RWA.1.4.14_1,Rwaza,Musanze,High,0.5095302654508534,4,1659.8928315412186,28.68338635562806,0.6159178471982084,0.0675711885995647,-0.1502828631300092,0.0699363385415277,-0.5262881855664688,0.0336586750443462,,
RWA.1.4.14_1__sentinel_subunit_02,2,31,RWA.1.4.14_1,Rwaza,Musanze,High,0.5095302654508534,4,1689.4125089605734,63.04494491437517,0.642548268904343,0.0536953205302259,-0.1787170012238505,0.055120601470495,-0.5302321362216629,0.038198164713967,,
RWA.1.4.14_1__sentinel_subunit_03,3,30,RWA.1.4.14_1,Rwaza,Musanze,High,0.5095302654508534,4,1749.9217407407407,75.73567224427552,0.6229932507018215,0.0455403952443174,-0.1661752829063344,0.0372983197399119,-0.5313357565906487,0.01796633048921,,
RWA.1.4.14_1__sentinel_subunit_04,4,31,RWA.1.4.14_1,Rwaza,Musanze,High,0.5095302654508534,4,1770.5332258064516,56.45705084387645,0.5933127312999543,0.036652279808192,-0.1351993027150752,0.0287662780571054,-0.5411725782252433,0.0208203580442427,,
RWA.1.4.14_1__sentinel_subunit_05,5,30,RWA.1.4.14_1,Rwaza,Musanze,High,0.5095302654508534,4,1758.3043703703704,45.0948884906117,0.5642025455222435,0.0457820174071777,-0.119338705325483,0.0372935105886428,-0.5260069264277147,0.0198106473179003,,
RWA.1.4.14_1__sentinel_subunit_06,6,31,RWA.1.4.14_1,Rwaza,Musanze,High,0.5095302654508534,4,1752.206487455197,54.1834936864891,0.5326850973061643,0.0457958282660362,-0.0850536023584374,0.035158249745967,-0.5296460471669892,0.0237583581648945,,
RWA.1.4.14_1__sentinel_subunit_07,7,31,RWA.1.4.14_1,Rwaza,Musanze,High,0.5095302654508534,4,1740.0378494623656,64.4762071405994,0.5289716406509146,0.0395347433230128,-0.0795841828069369,0.0270583305356449,-0.5301651389498242,0.017664258355007,,
RWA.1.4.14_1__sentinel_subunit_08,8,30,RWA.1.4.14_1,Rwaza,Musanze,High,0.5095302654508534,4,1740.2638148148149,63.166962420873645,0.5168603455613814,0.0372561550623502,-0.0849340568251289,0.0369137682550989,-0.5185484841171423,0.0243996673380795,,
RWA.1.4.14_1__sentinel_subunit_09,9,31,RWA.1.4.14_1,Rwaza,Musanze,High,0.5095302654508534,4,1764.1702150537633,70.07756633539222,0.5388881203182811,0.0414556973965253,-0.1178650022491099,0.0513073005945742,-0.5086384512993676,0.0198883728040346,,
RWA.1.4.14_1__sentinel_subunit_10,10,30,RWA.1.4.14_1,Rwaza,Musanze,High,0.5095302654508534,4,1769.4419629629629,42.98528320899041,0.5395643634333248,0.0396258707087201,-0.1029750325212346,0.0367735409651206,-0.5222031422669642,0.0293603175445795,,
RWA.1.4.15_1__sentinel_subunit_01,1,43,RWA.1.4.15_1,Shingiro,Musanze,High,0.4625705093806492,8,3205.713937913565,113.72246499267216,0.8530441258740604,0.0269902282492154,-0.2905901757600824,0.041908098844618,-0.5978213623740003,0.016686108451052,,
RWA.1.4.15_1__sentinel_subunit_02,2,43,RWA.1.4.15_1,Shingiro,Musanze,High,0.4625705093806492,8,3061.5585788113694,91.77220028157927,0.8789227578291453,0.0147503785685651,-0.3152560296344436,0.0228836480870997,-0.6160571352053494,0.0131242216131633,,
RWA.1.4.15_1__sentinel_subunit_03,3,43,RWA.1.4.15_1,Shingiro,Musanze,High,0.4625705093806492,8,2873.21165374677,109.5083010550482,0.6726685924532668,0.183172022591369,-0.1523537580915258,0.147760991633407,-0.5721167883830304,0.0520129515278351,,
RWA.1.4.15_1__sentinel_subunit_04,4,43,RWA.1.4.15_1,Shingiro,Musanze,High,0.4625705093806492,8,2730.452919896641,97.95902530699264,0.5159938563971888,0.0499404204298861,-0.0179519104215639,0.0367910521302006,-0.5629266170796859,0.0296016336167778,,
RWA.1.4.15_1__sentinel_subunit_05,5,43,RWA.1.4.15_1,Shingiro,Musanze,High,0.4625705093806492,8,2553.9504392764857,57.63035423835113,0.5498839887862711,0.0359525370999167,-0.0714904737347074,0.0345747859276949,-0.5482189625865199,0.0189752802335467,,
RWA.1.4.15_1__sentinel_subunit_06,6,43,RWA.1.4.15_1,Shingiro,Musanze,High,0.4625705093806492,8,2415.715581395349,41.28512450980444,0.5576739630142811,0.0318736098452568,-0.0895559967941698,0.0252073050562013,-0.5412129829906797,0.0198010486687776,,
RWA.1.4.15_1__sentinel_subunit_07,7,43,RWA.1.4.15_1,Shingiro,Musanze,High,0.4625705093806492,8,2308.567751937984,37.40924631172526,0.5521003346613103,0.0353486847560905,-0.0768422666688172,0.0344930940525026,-0.5504314933199121,0.0162809364143472,,
RWA.1.4.15_1__sentinel_subunit_08,8,43,RWA.1.4.15_1,Shingiro,Musanze,High,0.4625705093806492,8,2240.054237726098,43.00185403236478,0.5345075246444339,0.0544333128217563,-0.053988383749967,0.0604482792923483,-0.5583260540120529,0.0269092165177046,,
RWA.1.4.15_1__sentinel_subunit_09,9,43,RWA.1.4.15_1,Shingiro,Musanze,High,0.4625705093806492,8,2171.603643410853,33.33859836842858,0.5218652736611363,0.0770888936026532,-0.0402824696057726,0.0784632965266479,-0.5637941770099645,0.02557516197101,,
RWA.1.4.15_1__sentinel_subunit_10,10,42,RWA.1.4.15_1,Shingiro,Musanze,High,0.4625705093806492,8,2100.2189682539683,33.0951066114853,0.5157876176656154,0.0864908749542547,-0.0299688682936401,0.0879051240845005,-0.5684496822789507,0.025028380689962,,
RWA.5.1.1_1__sentinel_subunit_01,1,64,RWA.5.1.1_1,Bumbogo,Gasabo,Low,0.2149336613869248,42,1520.894079861111,79.84279374271537,0.3841365438587494,0.1022664444964718,0.0088357938629388,0.0636500382207294,-0.4848080241202641,0.0424787277129797,12.075675845748435,5.470498009115816
RWA.5.1.1_1__sentinel_subunit_02,2,63,RWA.5.1.1_1,Bumbogo,Gasabo,Low,0.2149336613869248,42,1561.009611992945,83.16861066368459,0.3886771783745521,0.1083953371237854,0.006166413636598,0.073671294430512,-0.495888955538129,0.0366281889614868,13.449797079431738,4.795961063835607
RWA.5.1.1_1__sentinel_subunit_03,3,64,RWA.5.1.1_1,Bumbogo,Gasabo,Low,0.2149336613869248,42,1581.7937125355727,79.92748721890966,0.4426877607736021,0.0906160802733142,-0.0192287907226591,0.0683729832828236,-0.5143096939125752,0.0267577581069213,15.83688318701718,3.613087320623978
