ndvi_real,ndbi_real,mndwi_real,elevation_m_real,slope_degrees_real,settlement_id,flood_zone_overlap_real,building_density_per_ha_real,road_density_m_per_ha_real
0.26767781376838684,0.06345603615045547,-0.4539845883846283,1439.1468505859375,9.753504753112793,S172,0.0,39.24457297777365,111.10233818473534
0.30301010608673096,0.05705990642309189,-0.4853615164756775,1574.8118896484375,10.79246997833252,S135,0.0,22.074009676777408,137.54146741423824
0.3367346227169037,0.07002830505371094,-0.5289089679718018,1670.6922607421875,14.824241638183594,S182,0.0,0.0,38.531460140603144
0.27796435356140137,0.059646930545568466,-0.42214518785476685,1442.9981689453125,9.602453231811523,S007,0.0,10.096856744809818,130.9413008477843
0.3358542025089264,0.0758797749876976,-0.5241105556488037,1440.7568359375,8.062981605529785,S155,0.0,6.201461789857377,90.380614267103
0.40554019808769226,0.02022210694849491,-0.5454249382019043,1470.9962158203125,9.910167694091797,S068,0.0,7.119273892988023,0.0
0.3265628218650818,0.16317476332187653,-0.5429620742797852,1489.027099609375,3.8615262508392334,S161,0.0,0.0,56.33798884967776
0.3943886160850525,-0.04447193816304207,-0.4376381039619446,1519.1485595703125,16.61579132080078,S121,0.0,5.0250173554018325,87.07945926602518
0.41123655438423157,-0.02587507851421833,-0.4419299364089966,1415.316650390625,5.6190876960754395,S181,0.0,11.715429320994808,67.44845447894863
0.4009246230125427,0.017482008785009384,-0.4902874529361725,1418.7119140625,7.1513190269470215,S137,0.0,0.47741095761893837,91.24137363453482
0.1814764440059662,0.08776680380105972,-0.37666985392570496,1400.807373046875,9.51748275756836,S080,0.0,13.455376802519517,188.99232130026107
0.36872398853302,0.02580154500901699,-0.4613855183124542,1486.1541748046875,5.290343284606934,S118,0.0,3.9555753588627423,117.4774170426488
0.30967479944229126,-0.015232688747346401,-0.34698399901390076,1537.4007568359375,6.874191761016846,S104,0.008112493239588967,4.936056783990472,161.56245743158615
0.3413267135620117,0.03569510951638222,-0.473413348197937,1608.933837890625,13.443370819091797,S085,0.0,24.04593880939428,81.76346472869837
0.2850390672683716,0.030242709442973137,-0.39400288462638855,1462.2691650390625,8.684815406799316,S125,0.0007689350249903883,9.947141307533247,194.2459781944638
0.2044106423854828,0.08532961457967758,-0.41740280389785767,1466.3126220703125,10.787995338439941,S142,0.0,33.91418345760419,111.49109840326481
0.5250313878059387,-0.11887533217668533,-0.4756598174571991,1588.841552734375,19.44732666015625,S078,0.0,0.1754898272594312,72.33804536006
0.5049272775650024,-0.04569900780916214,-0.5372047424316406,1735.853271484375,9.179478645324707,S075,0.00033057851239669424,4.757638898145526,64.1738366673702
0.3479402959346771,-0.011136872693896294,-0.4198009967803955,1393.45361328125,7.504610538482666,S144,0.0,12.271180392856584,102.732399404884
0.40396296977996826,-0.023650938645005226,-0.46841931343078613,1577.4776611328125,13.549839973449707,S066,0.0,0.0,51.49690117494761
0.4582814872264862,-0.0669245794415474,-0.4760761857032776,1502.670166015625,16.81638526916504,S134,0.0,1.5473447959704554,33.60117995396265
0.3213924169540405,0.13962166011333466,-0.5259610414505005,1484.8465576171875,4.251248359680176,S166,0.0,0.0,26.458069728191095
0.2768470346927643,0.10158374160528183,-0.44067463278770447,1491.4871826171875,3.9318814277648926,S116,0.005843681519357195,0.4645678056975336,43.35799444345047
0.24339386820793152,0.05502653494477272,-0.38209572434425354,1486.0167236328125,6.0590410232543945,S129,0.0,9.867832760148785,213.06828243466762
0.44255688786506653,0.015265976078808308,-0.5344578623771667,1680.6488037109375,12.909867286682129,S086,0.0,1.8849453004896475,22.284745884514532
0.35817253589630127,0.03252026438713074,-0.49946165084838867,1400.0633544921875,5.784977436065674,S083,0.0,3.8452118267246433,70.51230704458223
0.33848029375076294,0.03597515821456909,-0.47543928027153015,1431.400146484375,9.662675857543945,S171,0.0,4.13507967970862,94.56377563041084
0.4624125361442566,-0.14144819974899292,-0.369096040725708,1360.00634765625,3.882981300354004,S077,0.0768,0.0,12.93400029682805
0.34491217136383057,0.03208820894360542,-0.47116121649742126,1502.5521240234375,4.294801712036133,S170,0.0,1.5443298069629992,82.16754543621177
0.21589095890522003,0.0868372768163681,-0.43006375432014465,1439.59521484375,10.108701705932617,S163,0.001067995728017088,10.874078827904043,155.87672218413735
0.4494132101535797,-0.012493407353758812,-0.5239005088806152,1540.058837890625,10.65543270111084,S126,0.0,3.7745665268306055,28.276006109791233
0.4603080451488495,-0.0275097768753767,-0.45657581090927124,1403.7452392578125,5.7312164306640625,S156,0.0,1.9169534719330963,78.59056658589358
0.5884265899658203,-0.1582101285457611,-0.4462287127971649,1350.685546875,1.771073579788208,S090,0.008,0.0,0.0
0.5261680483818054,-0.11105886846780777,-0.4870961010456085,1514.4482421875,19.882478713989258,S100,0.0,0.0,43.37012747377805
0.2768952548503876,0.05269525572657585,-0.4044623374938965,1479.87109375,6.289306640625,S130,0.0,12.556604119722573,174.02373034997882
