sector_subunit_id,sector_subunit_index,sector_subunit_count_requested,sentinel__subunit_assignment_method,sentinel__subunit_matched_row_count,sector_id,sector_name,district,sector_name_key,district_key,sector_area_km2,sentinel__elevation__subunit_count,sentinel__elevation__subunit_mean,sentinel__elevation__subunit_median,sentinel__elevation__subunit_min,sentinel__elevation__subunit_max,sentinel__elevation__subunit_std,sentinel__latitude__subunit_count,sentinel__latitude__subunit_mean,sentinel__latitude__subunit_median,sentinel__latitude__subunit_min,sentinel__latitude__subunit_max,sentinel__latitude__subunit_std,sentinel__longitude__subunit_count,sentinel__longitude__subunit_mean,sentinel__longitude__subunit_median,sentinel__longitude__subunit_min,sentinel__longitude__subunit_max,sentinel__longitude__subunit_std,sentinel__mndwi__subunit_count,sentinel__mndwi__subunit_mean,sentinel__mndwi__subunit_median,sentinel__mndwi__subunit_min,sentinel__mndwi__subunit_max,sentinel__mndwi__subunit_std,sentinel__ndbi__subunit_count,sentinel__ndbi__subunit_mean,sentinel__ndbi__subunit_median,sentinel__ndbi__subunit_min,sentinel__ndbi__subunit_max,sentinel__ndbi__subunit_std,sentinel__ndvi__subunit_count,sentinel__ndvi__subunit_mean,sentinel__ndvi__subunit_median,sentinel__ndvi__subunit_min,sentinel__ndvi__subunit_max,sentinel__ndvi__subunit_std,sentinel__slope__subunit_count,sentinel__slope__subunit_mean,sentinel__slope__subunit_median,sentinel__slope__subunit_min,sentinel__slope__subunit_max,sentinel__slope__subunit_std
RWA.1.4.15_1__sentinel_subunit_02,2,10,spatial_coordinate_order,43,RWA.1.4.15_1,Shingiro,Musanze,shingiro,musanze,49.888491268508844,43.0,3061.5585788113694,3063.6055555555554,2838.223333333334,3240.5633333333335,91.77220028157929,43.0,-1.49466084108297,-1.4943474753445851,-1.5105171501165926,-1.4808727459903896,0.008707026897363482,43.0,29.505551991392533,29.50561466457739,29.500224772896388,29.511004556146865,0.0033520027761892533,43.0,-0.6160571352053494,-0.6174936450189177,-0.6438047282940677,-0.5797078586372402,0.013124221613163359,43.0,-0.3152560296344436,-0.3207209800898238,-0.352022823367528,-0.2506837620735024,0.022883648087099792,43.0,0.8789227578291453,0.8807047429896774,0.8390709340591476,0.9002238792601377,0.014750378568565134,0.0,,,,,
RWA.1.4.15_1__sentinel_subunit_03,3,10,spatial_coordinate_order,43,RWA.1.4.15_1,Shingiro,Musanze,shingiro,musanze,49.888491268508844,43.0,2873.21165374677,2885.9533333333334,2645.13,3060.31,109.5083010550482,43.0,-1.4930940120799734,-1.491652529562957,-1.5132120964952709,-1.475482854554939,0.01120991407134405,43.0,29.514890292139572,29.513699502263073,29.511004556151597,29.51908939378824,0.0025837186113213525,43.0,-0.5721167883830304,-0.576773831356871,-0.6378528780220306,-0.3998661335285949,0.05201295152783514,43.0,-0.15235375809152588,-0.1224360261331756,-0.366281332026198,0.0731998132987916,0.14776099163340708,43.0,0.6726685924532668,0.6409113954067581,0.3996421508343243,0.9057995360062784,0.18317202259136908,0.0,,,,,
RWA.1.4.15_1__sentinel_subunit_04,4,10,spatial_coordinate_order,43,RWA.1.4.15_1,Shingiro,Musanze,shingiro,musanze,49.888491268508844,43.0,2730.452919896641,2740.0144444444445,2554.54,2938.007777777778,97.95902530699263,43.0,-1.4975438064078752,-1.4970424211728002,-1.5186019879114194,-1.475482854519687,0.01218424124763538,43.0,29.522473744392222,29.521784339670685,29.51908939379123,29.527174231384993,0.0022846964939884106,43.0,-0.5629266170796859,-0.5686957925435762,-0.6049389456245383,-0.4630573269919441,0.029601633616777864,43.0,-0.01795191042156399,-0.0121611698055777,-0.1159149118022376,0.0392290576816661,0.03679105213020069,43.0,0.5159938563971888,0.514312912264523,0.4008410991071391,0.6556235512655002,0.049940420429886126,0.0,,,,,
RWA.1.4.15_1__sentinel_subunit_05,5,10,spatial_coordinate_order,43,RWA.1.4.15_1,Shingiro,Musanze,shingiro,musanze,49.888491268508844,43.0,2553.9504392764857,2539.6311111111113,2455.268888888889,2678.547777777778,57.63035423835113,43.0,-1.4976691527113295,-1.497042421146975,-1.5186019879082242,-1.4781777999256325,0.012249089162638557,43.0,29.529806504075285,29.529869177222057,29.527174231398742,29.532564123097657,0.002159832918310221,43.0,-0.5482189625865199,-0.5509187831467889,-0.5827618942074355,-0.5052580308938326,0.01897528023354675,43.0,-0.07149047373470743,-0.0716065939025651,-0.1580472638289273,0.0172665176442081,0.03457478592769497,43.0,0.5498839887862711,0.5552019070985236,0.4421840328874186,0.6114060899016773,0.03595253709991677,0.0,,,,,
RWA.1.4.15_1__sentinel_subunit_06,6,10,spatial_coordinate_order,43,RWA.1.4.15_1,Shingiro,Musanze,shingiro,musanze,49.888491268508844,43.0,2415.715581395349,2418.121111111111,2341.317777777778,2520.45,41.28512450980444,43.0,-1.4999253864641655,-1.4997373669171756,-1.521296933887593,-1.4781777999949262,0.013543791204031331,43.0,29.536951244236867,29.537954014727728,29.53256412310883,29.540648960633167,0.0022794098740735857,43.0,-0.5412129829906797,-0.5426270110684419,-0.587432497044258,-0.4803573595230747,0.01980104866877768,43.0,-0.08955599679416988,-0.0820272003123927,-0.1585487719932702,-0.0485385586994525,0.02520730505620134,43.0,0.5576739630142811,0.5547347684241245,0.4884319885432845,0.6321352600501253,0.03187360984525689,0.0,,,,,
RWA.1.4.15_1__sentinel_subunit_07,7,10,spatial_coordinate_order,43,RWA.1.4.15_1,Shingiro,Musanze,shingiro,musanze,49.888491268508844,43.0,2308.567751937984,2309.781111111111,2229.116666666667,2397.9455555555555,37.40924631172526,43.0,-1.5040618149787655,-1.5051272585814293,-1.5239918795823857,-1.4835676920462686,0.011749050477737685,43.0,29.544033311219895,29.54334390646916,29.54064896063651,29.54873379816004,0.002431363176397549,43.0,-0.5504314933199121,-0.548998024299214,-0.5862302312107104,-0.5076509817923681,0.0162809364143472,43.0,-0.07684226666881724,-0.0715888780505857,-0.1372176156526693,-0.0103805543970948,0.03449309405250268,43.0,0.5521003346613103,0.5531022655346542,0.489475416554978,0.6201497021203346,0.03534868475609053,0.0,,,,,
RWA.1.4.15_1__sentinel_subunit_08,8,10,spatial_coordinate_order,43,RWA.1.4.15_1,Shingiro,Musanze,shingiro,musanze,49.888491268508844,43.0,2240.054237726098,2237.4055555555556,2164.223333333334,2328.84,43.00185403236478,43.0,-1.5024949859872114,-1.5024323128459447,-1.5186019879303865,-1.486262637761743,0.010429000605091806,43.0,29.55243151459454,29.55142874402664,29.54873379817895,29.556818635815347,0.0028217840059850917,43.0,-0.5583260540120529,-0.5520313671430406,-0.6203266996698416,-0.5004332664087364,0.026909216517704622,43.0,-0.053988383749967075,-0.0548860799811052,-0.1840596161206098,0.0612785658718939,0.06044827929234839,43.0,0.5345075246444339,0.528890417376943,0.426834783970979,0.6739244116174061,0.054433312821756376,0.0,,,,,
RWA.1.4.15_1__sentinel_subunit_09,9,10,spatial_coordinate_order,43,RWA.1.4.15_1,Shingiro,Musanze,shingiro,musanze,49.888491268508844,43.0,2171.603643410853,2163.4566666666665,2127.6366666666668,2261.1911111111112,33.33859836842858,43.0,-1.5046885465644564,-1.5051272586099338,-1.5212969338311253,-1.4862626377494423,0.010252442649933875,43.0,29.56120575687872,29.56220852740098,29.556818635822314,29.564903473209657,0.0026964375982897566,43.0,-0.5637941770099645,-0.55859277618587,-0.6512372082475707,-0.5248499694640542,0.025575161971010008,43.0,-0.04028246960577269,-0.0292821856338656,-0.3518819462544287,0.1041020061433949,0.07846329652664798,43.0,0.5218652736611363,0.5158970511634294,0.3783206511088169,0.7976736001181493,0.07708889360265324,0.0,,,,,
RWA.1.4.15_1__sentinel_subunit_10,10,10,spatial_coordinate_order,42,RWA.1.4.15_1,Shingiro,Musanze,shingiro,musanze,49.888491268508844,42.0,2100.2189682539683,2106.170555555555,1978.4611111111112,2145.702222222222,33.0951066114853,42.0,-1.5103246542697195,-1.513212096422773,-1.521296933856573,-1.4916525295562304,0.008551069659310722,42.0,29.572282491722724,29.570293365029883,29.564903473218216,29.583768094351935,0.0050526452363328644,42.0,-0.5684496822789507,-0.5666209215502236,-0.6290468281246051,-0.5119671466787098,0.025028380689962042,42.0,-0.029968868293640157,-0.016851699349858952,-0.2447696317260249,0.137215370062805,0.08790512408450053,42.0,0.5157876176656154,0.496167029747848,0.3671660580754218,0.7466016457469797,0.08649087495425474,0.0,,,,,
RWA.5.1.1_1__sentinel_subunit_01,1,10,spatial_coordinate_order,64,RWA.5.1.1_1,Bumbogo,Gasabo,bumbogo,gasabo,61.12741540532233,64.0,1520.894079861111,1503.9366666666665,1413.2266666666667,1702.081111111111,79.84279374271537,64.0,-1.897241880231863,-1.8958944073798616,-1.9201489199887607,-1.8824196780490192,0.010343172236704353,64.0,30.127178660274474,30.128147156378283,30.111977481346255,30.133537048191325,0.00526803707620344,64.0,-0.48480802412026414,-0.47972261782259,-0.563451299554234,-0.4051804906778958,0.0424787277129797,64.0,0.008835793862938889,0.0091491191336695,-0.1674827583000535,0.1358926241275181,0.06365003822072947,64.0,0.38413654385874946,0.39071937444212324,0.1207155321397239,0.5781043000308322,0.1022664444964718,64.0,12.075675845748435,11.427522976530923,2.555069317817688,22.23928621027205,5.470498009115816
RWA.5.1.1_1__sentinel_subunit_02,2,10,spatial_coordinate_order,63,RWA.5.1.1_1,Bumbogo,Gasabo,bumbogo,gasabo,61.12741540532233,63.0,1561.0096119929453,1547.368888888889,1433.56,1756.56,83.16861066368459,63.0,-1.8949960920270095,-1.8958944075084672,-1.930928703463074,-1.8312157068295016,0.02283148736445347,63.0,30.138584724513354,30.13892693992073,30.133537048199035,30.141621885683826,0.0024438339295722233,63.0,-0.49588895553812906,-0.4973761954525937,-0.5627094293514063,-0.4015949683477326,0.03662818896148681,63.0,0.006166413636598035,0.005123019143461,-0.1914465808089525,0.1222924828181775,0.07367129443051205,63.0,0.3886771783745521,0.4048055810008642,0.151150639205701,0.6346868334878588,0.10839533712378548,63.0,13.449797079431738,12.740286348925697,3.3355298093292447,22.478440250290763,4.795961063835607
RWA.5.1.1_1__sentinel_subunit_03,3,10,spatial_coordinate_order,64,RWA.5.1.1_1,Bumbogo,Gasabo,bumbogo,gasabo,61.12741540532233,64.0,1581.7937125355727,1572.9116666666664,1461.5822222222223,1782.14,79.92748721890966,64.0,-1.8792615383761857,-1.8797247321115083,-1.9309287035227627,-1.8258258150972568,0.031172426790604904,64.0,30.143643095087718,30.144316831519404,30.14162188568789,30.147011777411947,0.0015184299620589591,64.0,-0.5143096939125752,-0.5170591028078184,-0.5621544784153102,-0.4113736363503082,0.02675775810692134,64.0,-0.01922879072265913,-0.010428995976739,-0.1806415762015972,0.0985421985969378,0.0683729832828236,64.0,0.4426877607736021,0.4470116372489805,0.194516216980626,0.6007781016495821,0.09061608027331426,64.0,15.836883187017179,15.963937248653837,7.706322413550483,24.81082394844956,3.6130873206239786
RWA.5.1.1_1__sentinel_subunit_04,4,10,spatial_coordinate_order,63,RWA.5.1.1_1,Bumbogo,Gasabo,bumbogo,gasabo,61.12741540532233,63.0,1608.3669258941297,1595.5877777777778,1479.9711111111112,1832.6744444444444,80.88566323063054,63.0,-1.8807513782233933,-1.882419678103592,-1.9363185951149011,-1.8258258151279043,0.03189594975801314,63.0,30.14812397726084,30.147011777520937,30.14701177742553,30.14970672313843,0.0013374311200888018,63.0,-0.5175756200129469,-0.5245153554971801,-0.5710690220622947,-0.4276577323525789,0.03217335667443601,63.0,-0.014174653467112039,-0.0151191454227524,-0.1904861116833207,0.1316089516072274,0.061228214663299155,63.0,0.44161456224713735,0.4484870249123714,0.2101442315420491,0.636336912653754,0.08094669456810735,62.0,14.954723996563917,15.466926805443233,4.5909408963388865,25.92765566190084,5.575374158456215
RWA.5.1.1_1__sentinel_subunit_05,5,10,spatial_coordinate_order,63,RWA.5.1.1_1,Bumbogo,Gasabo,bumbogo,gasabo,61.12741540532233,63.0,1618.0037128425824,1608.118888888889,1471.0777777777778,1831.9477777777777,75.63883736716146,63.0,-1.8847724085539017,-1.8797247320437336,-1.9363185950808257,-1.831215706844171,0.031708328849734325,63.0,30.152102230669765,30.152401669133283,30.149706723144337,30.155096614927473,0.0016134219013918588,63.0,-0.5184270048425368,-0.5224075582768593,-0.5896880663683282,-0.418115315563038,0.03283368873263167,63.0,-0.012469661935341783,-0.0130692530849121,-0.1801875915330757,0.1148745534559274,0.07026719148403321,63.0,0.44092383825347164,0.4498009715046714,0.2416989507680549,0.6461286403170484,0.09409104211341168,63.0,14.5683284303363,15.387306480672624,4.2795546156830255,26.78830370585124,5.9108555158560545
RWA.5.1.1_1__sentinel_subunit_06,6,10,spatial_coordinate_order,64,RWA.5.1.1_1,Bumbogo,Gasabo,bumbogo,gasabo,61.12741540532233,64.0,1624.2671662421421,1628.6366666666668,1439.3222222222223,1821.522222222222,105.83398732668097,64.0,-1.8831776315657627,-1.8824196781521554,-1.9390135408827336,-1.8339106526501432,0.030548262855957107,64.0,30.156444087921223,30.15644408792647,30.155096614928347,30.157791560921645,0.0013581250815706484,64.0,-0.5324742355145221,-0.5344824714993481,-0.6045263574709973,-0.3712715959243492,0.03850669651469742,64.0,0.004525518418062625,-0.0042690610288415,-0.2263389319399572,0.22428033878173,0.08902158790793824,64.0,0.43921717336814103,0.4570797642518033,0.174377507033827,0.6766583924145388,0.10109145557563387,64.0,14.092538302747075,13.996500556468963,5.017727730406655,23.35270331488715,5.139165003426623
RWA.5.1.1_1__sentinel_subunit_07,7,10,spatial_coordinate_order,63,RWA.5.1.1_1,Bumbogo,Gasabo,bumbogo,gasabo,61.12741540532233,63.0,1603.9077787652677,1601.2133333333334,1424.7033333333334,1781.3333333333333,86.32029143045497,63.0,-1.8970921610210552,-1.90128429894898,-1.9417084868629837,-1.8393005445688224,0.029805103554682567,63.0,30.160914275850345,30.160486506733847,30.15779156093106,30.16318145236808,0.0016203216867649835,63.0,-0.5282433009725636,-0.5291344940484007,-0.5844166992500536,-0.3756056009224647,0.03582853528417982,63.0,0.0026320030826371575,0.0109616204799587,-0.1771109545902515,0.1021544157998237,0.06620501973716603,63.0,0.4285754315554258,0.4266702181792227,0.202135327190049,0.6493800707358915,0.08870950642926403,63.0,13.758739208910633,13.408596730497148,5.255631406505903,26.29442783779568,5.242475042001397
RWA.5.1.1_1__sentinel_subunit_08,8,10,spatial_coordinate_order,64,RWA.5.1.1_1,Bumbogo,Gasabo,bumbogo,gasabo,61.12741540532233,64.0,1575.524969251275,1582.5977777777778,1382.9455555555555,1769.7577777777778,93.44875267132325,64.0,-1.894673259972984,-1.8931994615405052,-1.9470983783883449,-1.8473853818716128,0.029905476075121958,64.0,30.16520266192128,30.1658763984516,30.163181452372054,30.16857134416546,0.0015925428474442406,64.0,-0.5286624966139111,-0.5361039270329755,-0.5821418647246208,-0.3644773940601488,0.038308251270366786,64.0,0.004557496750251237,0.002048622326554825,-0.1112806966701402,0.0956140703340309,0.053452255683648496,64.0,0.4302083239517404,0.42788880477895186,0.1774989423600952,0.5793144568825728,0.08010872712129474,64.0,14.091406222877723,14.600206247568131,4.936536641783184,25.59734057744344,5.061493576691399
RWA.5.1.1_1__sentinel_subunit_09,9,10,spatial_coordinate_order,63,RWA.5.1.1_1,Bumbogo,Gasabo,bumbogo,gasabo,61.12741540532233,63.0,1531.6978671096556,1505.6822222222222,1395.8166666666666,1794.4633333333334,104.9174769160739,63.0,-1.8968782764211853,-1.9039792449226187,-1.9417084868409895,-1.8473853819009325,0.029263805678533362,63.0,30.170752967058796,30.17126629010721,30.168571344165564,30.173961235904216,0.0021018762343593582,63.0,-0.5368513739542873,-0.5430300861579368,-0.5754903259621845,-0.4665798742492589,0.02524837331235039,63.0,-0.0081272472019352,-0.0059152952257587,-0.1096258704285945,0.0925745065348332,0.04013797624498953,63.0,0.4576757314843621,0.4553035311705003,0.2921683784632459,0.597799144523292,0.057639475113217785,63.0,11.6138570055028,9.751965641975405,4.3693839549356035,23.173525257640417,5.032449370778577
RWA.5.1.1_1__sentinel_subunit_10,10,10,spatial_coordinate_order,63,RWA.5.1.1_1,Bumbogo,Gasabo,bumbogo,gasabo,61.12741540532233,63.0,1579.3263100001693,1589.7038913683623,1404.3133333333333,1793.2833333333333,115.09491636518106,63.0,-1.8911889462983464,-1.885114623869348,-1.9309287035238265,-1.85547021952956,0.024220527984843546,63.0,30.1815755273906,30.17935112774478,30.17396123590626,30.195520802866685,0.0060365638856429375,63.0,-0.5503372703538966,-0.5563518640118346,-0.6071873629420856,-0.4695631761586428,0.028817633491795898,63.0,-3.982489684672368e-05,0.004259351516611,-0.1057464098385835,0.0812817410495784,0.04139248164806566,63.0,0.46290901489307773,0.4534619446850539,0.3383084120874762,0.6165619057108382,0.06328371441546089,62.0,14.420570009363544,12.959612329271105,3.693631030784713,28.52180943322296,6.44134634684022
RWA.5.1.2_1__sentinel_subunit_01,1,10,spatial_coordinate_order,7,RWA.5.1.2_1,Gatsata,Gasabo,gatsata,gasabo,6.096727178110713,7.0,1574.9304761904764,1620.5666666666666,1379.6666666666667,1686.7066666666667,119.14021674494204,7.0,-1.9239988426310244,-1.9201489199603552,-1.9417084868356225,-1.909369136708423,0.012237264366589801,7.0,30.036518997463904,30.03651899745663,30.036518997435063,30.036518997498312,2.3819960185591594e-11,7.0,-0.48715127516888396,-0.5240991679387526,-0.5477454770673253,-0.3715043554898767,0.07393338712517414,7.0,-0.07432113358483404,-0.0763625752377045,-0.1217509455986474,-0.0146690972447504,0.03495517511268173,7.0,0.4786290364880169,0.5389465041802596,0.3308664715856981,0.5766627743415627,0.1020133647925485,7.0,18.515228599366687,20.56494349161784,11.06562722325325,23.83988592147827,5.274682948605317
RWA.5.1.2_1__sentinel_subunit_02,2,10,spatial_coordinate_order,6,RWA.5.1.2_1,Gatsata,Gasabo,gatsata,gasabo,6.096727178110713,6.0,1577.3929629629629,1559.6027777777776,1516.64,1679.6166666666666,62.099044988448526,6.0,-1.920598077604762,-1.9188014470963086,-1.93631859519002,-1.912064082306168,0.009553446901145325,6.0,30.037866470408527,30.03786647039624,30.036518997511404,30.039213943309385,0.0014760825899653664,6.0,-0.4819740217953679,-0.5024116676703387,-0.5400422914194648,-0.3688235281603771,0.06280208762086681,6.0,-0.11483439452947941,-0.10571499242662685,-0.2675193688497992,-0.0360295736697483,0.08205195867214408,6.0,0.5262954327005603,0.5210383575544026,0.4526987686483817,0.6126120040910262,0.07010754231033695,6.0,22.397829421317137,21.361856458452014,17.04126505639818,30.935722522735595,4.869820845494305
RWA.5.1.2_1__sentinel_subunit_03,3,10,spatial_coordinate_order,6,RWA.5.1.2_1,Gatsata,Gasabo,gatsata,gasabo,6.096727178110713,6.0,1547.2637037037036,1564.5277777777776,1385.5311111111112,1612.81,83.05292590015195,6.0,-1.9282337576071502,-1.9295812305418267,-1.9417084868459455,-1.90936913671141,0.011305932190315083,6.0,30.039213943323073,30.039213943325706,30.039213943310497,30.039213943330864,8.560512752484604e-12,6.0,-0.48525002511806825,-0.4932601752870711,-0.5432179080069104,-0.3892172168523756,0.05783058664141586,6.0,-0.05204287176396952,-0.058855385970034646,-0.1140300490524342,0.0070587305231746,0.04403033764530934,6.0,0.45029467940047313,0.4631859134765408,0.3150754106997508,0.5385107745011711,0.09223327748660778,6.0,18.293009027838707,18.19893907123142,12.4949885655774,25.50916992664337,4.575228324676958
RWA.5.1.2_1__sentinel_subunit_04,4,10,spatial_coordinate_order,6,RWA.5.1.2_1,Gatsata,Gasabo,gatsata,gasabo,6.096727178110713,6.0,1536.782037037037,1540.2066666666667,1473.7511111111112,1611.3077777777778,54.183589121451746,6.0,-1.925538811631333,-1.9268862845766837,-1.9390135407639315,-1.906674190631752,0.012754811727533882,6.0,30.039663100957977,30.03921394334067,30.039213943332985,30.0419088890448,0.0011002069766297134,6.0,-0.47758773523821435,-0.4810101417865016,-0.5199078147494783,-0.4139298885535754,0.03764070241890034,6.0,-0.030125148764872284,-0.0465221673443004,-0.0901195070680387,0.0755422350884654,0.06352011900432686,6.0,0.4134101379414625,0.4035553236799593,0.2680823227733062,0.5276443703011504,0.10040888664323122,6.0,18.16074692655493,18.835264491505093,8.203515010409886,25.556738624572755,5.997939453832613
RWA.5.1.2_1__sentinel_subunit_05,5,10,spatial_coordinate_order,6,RWA.5.1.2_1,Gatsata,Gasabo,gatsata,gasabo,6.096727178110713,6.0,1485.306851851852,1487.5711111111113,1412.3966666666668,1538.668888888889,43.87331906901601,6.0,-1.9228438658055171,-1.9241913387651863,-1.939013540825292,-1.9066741906481328,0.012868190015940846,6.0,30.04190888909218,30.04190888908957,30.04190888907496,30.041908889117085,1.623789790562997e-11,6.0,-0.4592005667217198,-0.46303258530599767,-0.4996696896584175,-0.4034331193824947,0.03677652387902568,6.0,0.0319826532011672,0.0179602568082617,-0.0196212951489691,0.1053552510436353,0.0479793062484464,6.0,0.31462320579199576,0.33821187142866427,0.2085876943705494,0.418790218552276,0.0832440550272832,6.0,15.719549057417446,14.973097913530138,8.509929274982877,23.00174737294515,5.2285683447499425
RWA.5.1.2_1__sentinel_subunit_06,6,10,spatial_coordinate_order,7,RWA.5.1.2_1,Gatsata,Gasabo,gatsata,gasabo,6.096727178110713,7.0,1476.980476190476,1481.9477777777777,1446.9522222222222,1496.2144444444446,15.96805692363725,7.0,-1.9197639277460345,-1.9174539741300096,-1.9309287035149012,-1.9120640823218216,0.007202545786100826,7.0,30.04229388141932,30.041908889154335,30.041908889139723,30.04460383502665,0.0010185937975156567,7.0,-0.4434951936541284,-0.4440315054567464,-0.472601137431936,-0.4093684003165849,0.025450547235002088,7.0,0.012087102733145342,0.0252898698356524,-0.0687457019699342,0.0765931490312794,0.05176058228458445,7.0,0.33382694707893856,0.3479455709086523,0.2522227641413482,0.4629371872902367,0.07437482166754428,7.0,15.3154624129477,14.074501399993895,11.055227171844908,19.962658920288085,3.6150471475536303
RWA.5.1.2_1__sentinel_subunit_07,7,10,spatial_coordinate_order,6,RWA.5.1.2_1,Gatsata,Gasabo,gatsata,gasabo,6.096727178110713,6.0,1418.3166666666666,1422.346111111111,1378.52,1451.3866666666668,26.009361315676074,6.0,-1.9250896540110247,-1.9255388116902896,-1.9363185951073385,-1.9120640823226351,0.00985284393292384,6.0,30.04460383504232,30.04460383504032,30.044603835028987,30.044603835056524,1.2276931054439975e-11,6.0,-0.4240277887163568,-0.41660712678905654,-0.5081716893906006,-0.361586056769576,0.04900794129087605,6.0,0.060126364406837586,0.09303590501391334,-0.0163837719005103,0.1036746199498179,0.057585971658308144,6.0,0.2628028979023989,0.2268347567978067,0.1753222049013441,0.446582398609154,0.10012312181255992,6.0,10.431116827814668,10.303960868749353,7.078398935331238,13.729017268021902,2.788286691219411
RWA.5.1.2_1__sentinel_subunit_08,8,10,spatial_coordinate_order,6,RWA.5.1.2_1,Gatsata,Gasabo,gatsata,gasabo,6.096727178110713,6.0,1433.7477777777779,1420.4977777777776,1378.1466666666668,1493.3177777777778,41.54404095373283,6.0,-1.9201489200044832,-1.9241913387742455,-1.9282337575775368,-1.906674190671599,0.009641731390898219,6.0,30.045052992710385,30.044603835080018,30.044603835069264,30.04729878086343,0.0011002070090688303,6.0,-0.4409249537728593,-0.424375649428806,-0.5032339306537364,-0.3928767129550168,0.04546518728253762,6.0,0.07492412687849695,0.102287900206533,-0.0193316053015057,0.1274428029029495,0.06085151092082989,6.0,0.24579893342494433,0.2013710204787248,0.1556921924976951,0.3855482141904164,0.10499371970836786,6.0,9.873424728998431,9.61634106265174,5.4909906627072225,13.875331830978393,2.7673314610772635
RWA.5.1.2_1__sentinel_subunit_09,9,10,spatial_coordinate_order,6,RWA.5.1.2_1,Gatsata,Gasabo,gatsata,gasabo,6.096727178110713,6.0,1396.4525925925927,1395.1605555555557,1372.6888888888889,1437.641111111111,22.87800437712683,6.0,-1.9192506047356241,-1.9188014470325347,-1.9309287034954827,-1.9066741907268052,0.008465161978682982,6.0,30.047298780882375,30.047298780880233,30.047298780867692,30.04729878089738,1.0835279678473977e-11,6.0,-0.4649536043740872,-0.44222524249269346,-0.5470029731519195,-0.419608095392748,0.04952108286452575,6.0,0.04575024660991519,0.06328789965159315,-0.100622868465214,0.1452241883192435,0.08195942618241421,6.0,0.31934607918079055,0.2916960179267848,0.2285180190638819,0.4961036747504916,0.0953323010380215,6.0,8.230932864546777,7.799491986168755,3.64411673936579,13.666919276979234,3.4835874535516114
RWA.5.1.2_1__sentinel_subunit_10,10,10,spatial_coordinate_order,6,RWA.5.1.2_1,Gatsata,Gasabo,gatsata,gasabo,6.096727178110713,6.0,1386.037962962963,1382.0383333333334,1369.44,1406.5377777777778,16.44786742777947,6.0,-1.9201489199552582,-1.9174539740373564,-1.9363185950710609,-1.906674190730592,0.012754811712994136,6.0,30.04774793853578,30.047298780921224,30.04729878090691,30.049993726622397,0.001100206976526881,6.0,-0.46047499505022554,-0.46932164521901665,-0.5250832699924398,-0.378342807532516,0.05472288570391606,6.0,-0.026461713468736586,0.01393787180854905,-0.1855005942073518,0.0589762999259248,0.10097253089253323,6.0,0.41424215675523435,0.4170179666961141,0.2545391582098507,0.5464993212137255,0.11946497926774405,6.0,6.81628584433485,6.530509138835801,1.9831735004319084,12.190260428852506,4.2693020164212925
RWA.5.1.3_1__sentinel_subunit_01,1,10,spatial_coordinate_order,1,RWA.5.1.3_1,Gikomero,Gasabo,gikomero,gasabo,34.9827951287815,1.0,1643.501063285688,1643.501063285688,1643.501063285688,1643.501063285688,,1.0,-1.8958944074679305,-1.8958944074679305,-1.8958944074679305,-1.8958944074679305,,1.0,30.195520802851444,30.195520802851444,30.195520802851444,30.195520802851444,,1.0,-0.5618519950291633,-0.5618519950291633,-0.5618519950291633,-0.5618519950291633,,1.0,0.0653475483781292,0.0653475483781292,0.0653475483781292,0.0653475483781292,,1.0,0.3998292256586241,0.3998292256586241,0.3998292256586241,0.3998292256586241,,1.0,13.963400778184228,13.963400778184228,13.963400778184228,13.963400778184228,
RWA.5.1.3_1__sentinel_subunit_02,2,10,spatial_coordinate_order,0,RWA.5.1.3_1,Gikomero,Gasabo,gikomero,gasabo,34.9827951287815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RWA.5.1.3_1__sentinel_subunit_03,3,10,spatial_coordinate_order,0,RWA.5.1.3_1,Gikomero,Gasabo,gikomero,gasabo,34.9827951287815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RWA.5.1.3_1__sentinel_subunit_04,4,10,spatial_coordinate_order,1,RWA.5.1.3_1,Gikomero,Gasabo,gikomero,gasabo,34.9827951287815,1.0,1685.4281839991652,1685.4281839991652,1685.4281839991652,1685.4281839991652,,1.0,-1.898589353068838,-1.898589353068838,-1.898589353068838,-1.898589353068838,,1.0,30.198215748539088,30.198215748539088,30.198215748539088,30.198215748539088,,1.0,-0.5696641482873396,-0.5696641482873396,-0.5696641482873396,-0.5696641482873396,,1.0,0.0676454738491494,0.0676454738491494,0.0676454738491494,0.0676454738491494,,1.0,0.3991015899508732,0.3991015899508732,0.3991015899508732,0.3991015899508732,,1.0,9.462709561912217,9.462709561912217,9.462709561912217,9.462709561912217,
RWA.5.1.3_1__sentinel_subunit_05,5,10,spatial_coordinate_order,0,RWA.5.1.3_1,Gikomero,Gasabo,gikomero,gasabo,34.9827951287815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RWA.5.1.3_1__sentinel_subunit_06,6,10,spatial_coordinate_order,0,RWA.5.1.3_1,Gikomero,Gasabo,gikomero,gasabo,34.9827951287815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
