sentinel_record_id,sector_id,sector_name,district,match_predicate
musanze:4713,RWA.1.4.15_1,Shingiro,Musanze,within
musanze:4714,RWA.1.4.15_1,Shingiro,Musanze,within
musanze:4716,RWA.1.4.6_1,Kimonyi,Musanze,within
musanze:4717,RWA.1.4.10_1,Musanze,Musanze,within
musanze:4718,RWA.1.4.10_1,Musanze,Musanze,within
musanze:4719,RWA.1.4.10_1,Musanze,Musanze,within
musanze:4720,RWA.1.4.10_1,Musanze,Musanze,within
musanze:4721,RWA.1.4.10_1,Musanze,Musanze,within
musanze:4722,RWA.1.4.10_1,Musanze,Musanze,within
musanze:4723,RWA.1.4.10_1,Musanze,Musanze,within
musanze:4724,RWA.1.4.10_1,Musanze,Musanze,within
musanze:4725,RWA.1.4.10_1,Musanze,Musanze,within
musanze:4726,RWA.1.4.10_1,Musanze,Musanze,within
musanze:4727,RWA.1.4.10_1,Musanze,Musanze,within
musanze:4728,RWA.1.4.10_1,Musanze,Musanze,within
musanze:4729,RWA.1.4.10_1,Musanze,Musanze,within
musanze:4730,RWA.1.4.10_1,Musanze,Musanze,within
musanze:4731,RWA.1.4.10_1,Musanze,Musanze,within
musanze:4732,RWA.1.4.10_1,Musanze,Musanze,within
musanze:4733,RWA.1.4.10_1,Musanze,Musanze,within
musanze:4734,RWA.1.4.10_1,Musanze,Musanze,within
musanze:4735,RWA.1.4.2_1,Cyuve,Musanze,within
musanze:4736,RWA.1.4.2_1,Cyuve,Musanze,within
musanze:4737,RWA.1.4.2_1,Cyuve,Musanze,within
musanze:4738,RWA.1.4.2_1,Cyuve,Musanze,within
musanze:4739,RWA.1.4.2_1,Cyuve,Musanze,within
musanze:4740,RWA.1.4.2_1,Cyuve,Musanze,within
musanze:4741,RWA.1.4.8_1,Muhoza,Musanze,within
musanze:4742,RWA.1.4.8_1,Muhoza,Musanze,within
musanze:4743,RWA.1.4.2_1,Cyuve,Musanze,within
musanze:4744,RWA.1.4.2_1,Cyuve,Musanze,within
musanze:4745,RWA.1.4.2_1,Cyuve,Musanze,within
musanze:4746,RWA.1.4.2_1,Cyuve,Musanze,within
musanze:4747,RWA.1.4.2_1,Cyuve,Musanze,within
musanze:4748,RWA.1.4.2_1,Cyuve,Musanze,within
musanze:4749,RWA.1.4.2_1,Cyuve,Musanze,within
musanze:4750,RWA.1.4.2_1,Cyuve,Musanze,within
musanze:4751,RWA.1.4.2_1,Cyuve,Musanze,within
musanze:4752,RWA.1.4.3_1,Gacaca,Musanze,within
musanze:4753,RWA.1.4.3_1,Gacaca,Musanze,within
musanze:4754,RWA.1.4.3_1,Gacaca,Musanze,within
musanze:4755,RWA.1.4.3_1,Gacaca,Musanze,within
musanze:4756,RWA.1.4.3_1,Gacaca,Musanze,within
musanze:4757,RWA.1.4.3_1,Gacaca,Musanze,within
musanze:4758,RWA.1.4.3_1,Gacaca,Musanze,within
musanze:4759,RWA.1.4.3_1,Gacaca,Musanze,within
musanze:4760,RWA.1.4.3_1,Gacaca,Musanze,within
musanze:4761,RWA.1.4.3_1,Gacaca,Musanze,within
musanze:4762,RWA.1.4.3_1,Gacaca,Musanze,within
musanze:4763,RWA.1.4.3_1,Gacaca,Musanze,within
musanze:4764,RWA.1.4.3_1,Gacaca,Musanze,within
musanze:4765,RWA.1.4.3_1,Gacaca,Musanze,within
musanze:4766,RWA.1.4.3_1,Gacaca,Musanze,within
musanze:4767,RWA.1.4.3_1,Gacaca,Musanze,within
musanze:4768,RWA.1.4.3_1,Gacaca,Musanze,within
musanze:4769,RWA.1.4.3_1,Gacaca,Musanze,within
musanze:4770,RWA.1.4.3_1,Gacaca,Musanze,within
musanze:4771,RWA.1.4.3_1,Gacaca,Musanze,within
musanze:4772,RWA.1.4.3_1,Gacaca,Musanze,within
musanze:4773,RWA.1.4.4_1,Gashaki,Musanze,within
musanze:4774,RWA.1.4.4_1,Gashaki,Musanze,within
musanze:4775,RWA.1.4.4_1,Gashaki,Musanze,within
musanze:4776,RWA.1.4.4_1,Gashaki,Musanze,within
musanze:4777,RWA.1.4.4_1,Gashaki,Musanze,within
musanze:4778,RWA.1.4.4_1,Gashaki,Musanze,within
musanze:4779,RWA.1.4.4_1,Gashaki,Musanze,within
musanze:4780,RWA.1.4.4_1,Gashaki,Musanze,within
musanze:4781,RWA.1.4.4_1,Gashaki,Musanze,within
musanze:4791,RWA.1.4.15_1,Shingiro,Musanze,within
musanze:4792,RWA.1.4.15_1,Shingiro,Musanze,within
musanze:4793,RWA.1.4.15_1,Shingiro,Musanze,within
musanze:4794,RWA.1.4.15_1,Shingiro,Musanze,within
musanze:4795,RWA.1.4.15_1,Shingiro,Musanze,within
musanze:4796,RWA.1.4.15_1,Shingiro,Musanze,within
musanze:4797,RWA.1.4.15_1,Shingiro,Musanze,within
musanze:4798,RWA.1.4.15_1,Shingiro,Musanze,within
musanze:4799,RWA.1.4.15_1,Shingiro,Musanze,within
musanze:4800,RWA.1.4.15_1,Shingiro,Musanze,within
musanze:4801,RWA.1.4.15_1,Shingiro,Musanze,within
musanze:4802,RWA.1.4.15_1,Shingiro,Musanze,within
musanze:4803,RWA.1.4.15_1,Shingiro,Musanze,within
musanze:4804,RWA.1.4.15_1,Shingiro,Musanze,within
musanze:4805,RWA.1.4.15_1,Shingiro,Musanze,within
musanze:4806,RWA.1.4.15_1,Shingiro,Musanze,within
musanze:4807,RWA.1.4.15_1,Shingiro,Musanze,within
musanze:4808,RWA.1.4.15_1,Shingiro,Musanze,within
musanze:4809,RWA.1.4.15_1,Shingiro,Musanze,within
musanze:4810,RWA.1.4.15_1,Shingiro,Musanze,within
musanze:4811,RWA.1.4.15_1,Shingiro,Musanze,within
musanze:4812,RWA.1.4.15_1,Shingiro,Musanze,within
musanze:4813,RWA.1.4.15_1,Shingiro,Musanze,within
musanze:4814,RWA.1.4.15_1,Shingiro,Musanze,within
musanze:4815,RWA.1.4.15_1,Shingiro,Musanze,within
musanze:4816,RWA.1.4.15_1,Shingiro,Musanze,within
musanze:4817,RWA.1.4.15_1,Shingiro,Musanze,within
musanze:4818,RWA.1.4.15_1,Shingiro,Musanze,within
musanze:4819,RWA.1.4.10_1,Musanze,Musanze,within
musanze:4820,RWA.1.4.10_1,Musanze,Musanze,within
musanze:4821,RWA.1.4.10_1,Musanze,Musanze,within
musanze:4822,RWA.1.4.10_1,Musanze,Musanze,within
musanze:4823,RWA.1.4.10_1,Musanze,Musanze,within
musanze:4824,RWA.1.4.10_1,Musanze,Musanze,within
musanze:4825,RWA.1.4.10_1,Musanze,Musanze,within
musanze:4826,RWA.1.4.10_1,Musanze,Musanze,within
musanze:4827,RWA.1.4.10_1,Musanze,Musanze,within
musanze:4828,RWA.1.4.10_1,Musanze,Musanze,within
musanze:4829,RWA.1.4.10_1,Musanze,Musanze,within
musanze:4830,RWA.1.4.10_1,Musanze,Musanze,within
musanze:4831,RWA.1.4.10_1,Musanze,Musanze,within
musanze:4832,RWA.1.4.10_1,Musanze,Musanze,within
musanze:4833,RWA.1.4.10_1,Musanze,Musanze,within
musanze:4834,RWA.1.4.10_1,Musanze,Musanze,within
musanze:4835,RWA.1.4.10_1,Musanze,Musanze,within
musanze:4836,RWA.1.4.10_1,Musanze,Musanze,within
musanze:4837,RWA.1.4.10_1,Musanze,Musanze,within
musanze:4838,RWA.1.4.10_1,Musanze,Musanze,within
musanze:4839,RWA.1.4.10_1,Musanze,Musanze,within
musanze:4840,RWA.1.4.10_1,Musanze,Musanze,within
musanze:4841,RWA.1.4.10_1,Musanze,Musanze,within
musanze:4842,RWA.1.4.2_1,Cyuve,Musanze,within
musanze:4843,RWA.1.4.2_1,Cyuve,Musanze,within
musanze:4844,RWA.1.4.2_1,Cyuve,Musanze,within
musanze:4845,RWA.1.4.2_1,Cyuve,Musanze,within
musanze:4846,RWA.1.4.2_1,Cyuve,Musanze,within
musanze:4847,RWA.1.4.2_1,Cyuve,Musanze,within
musanze:4848,RWA.1.4.2_1,Cyuve,Musanze,within
musanze:4849,RWA.1.4.2_1,Cyuve,Musanze,within
musanze:4850,RWA.1.4.2_1,Cyuve,Musanze,within
musanze:4851,RWA.1.4.2_1,Cyuve,Musanze,within
musanze:4852,RWA.1.4.2_1,Cyuve,Musanze,within
musanze:4853,RWA.1.4.2_1,Cyuve,Musanze,within
musanze:4854,RWA.1.4.2_1,Cyuve,Musanze,within
musanze:4855,RWA.1.4.2_1,Cyuve,Musanze,within
musanze:4856,RWA.1.4.2_1,Cyuve,Musanze,within
musanze:4857,RWA.1.4.2_1,Cyuve,Musanze,within
musanze:4858,RWA.1.4.2_1,Cyuve,Musanze,within
musanze:4859,RWA.1.4.3_1,Gacaca,Musanze,within
musanze:4860,RWA.1.4.3_1,Gacaca,Musanze,within
musanze:4861,RWA.1.4.3_1,Gacaca,Musanze,within
musanze:4862,RWA.1.4.3_1,Gacaca,Musanze,within
musanze:4863,RWA.1.4.3_1,Gacaca,Musanze,within
musanze:4864,RWA.1.4.3_1,Gacaca,Musanze,within
musanze:4865,RWA.1.4.3_1,Gacaca,Musanze,within
musanze:4866,RWA.1.4.3_1,Gacaca,Musanze,within
musanze:4867,RWA.1.4.3_1,Gacaca,Musanze,within
musanze:4868,RWA.1.4.3_1,Gacaca,Musanze,within
musanze:4869,RWA.1.4.3_1,Gacaca,Musanze,within
musanze:4870,RWA.1.4.3_1,Gacaca,Musanze,within
musanze:4871,RWA.1.4.3_1,Gacaca,Musanze,within
musanze:4872,RWA.1.4.3_1,Gacaca,Musanze,within
musanze:4873,RWA.1.4.3_1,Gacaca,Musanze,within
musanze:4874,RWA.1.4.3_1,Gacaca,Musanze,within
musanze:4875,RWA.1.4.3_1,Gacaca,Musanze,within
musanze:4876,RWA.1.4.3_1,Gacaca,Musanze,within
musanze:4877,RWA.1.4.3_1,Gacaca,Musanze,within
musanze:4879,RWA.1.4.3_1,Gacaca,Musanze,within
musanze:4880,RWA.1.4.4_1,Gashaki,Musanze,within
musanze:4881,RWA.1.4.4_1,Gashaki,Musanze,within
musanze:4882,RWA.1.4.4_1,Gashaki,Musanze,within
musanze:4883,RWA.1.4.4_1,Gashaki,Musanze,within
musanze:4884,RWA.1.4.4_1,Gashaki,Musanze,within
musanze:4885,RWA.1.4.4_1,Gashaki,Musanze,within
musanze:4886,RWA.1.4.4_1,Gashaki,Musanze,within
musanze:4887,RWA.1.4.4_1,Gashaki,Musanze,within
musanze:4898,RWA.1.4.15_1,Shingiro,Musanze,within
musanze:4899,RWA.1.4.15_1,Shingiro,Musanze,within
musanze:4900,RWA.1.4.15_1,Shingiro,Musanze,within
musanze:4901,RWA.1.4.15_1,Shingiro,Musanze,within
musanze:4902,RWA.1.4.15_1,Shingiro,Musanze,within
musanze:4903,RWA.1.4.15_1,Shingiro,Musanze,within
musanze:4904,RWA.1.4.15_1,Shingiro,Musanze,within
musanze:4905,RWA.1.4.15_1,Shingiro,Musanze,within
musanze:4906,RWA.1.4.15_1,Shingiro,Musanze,within
musanze:4907,RWA.1.4.15_1,Shingiro,Musanze,within
musanze:4908,RWA.1.4.15_1,Shingiro,Musanze,within
musanze:4909,RWA.1.4.15_1,Shingiro,Musanze,within
musanze:4910,RWA.1.4.15_1,Shingiro,Musanze,within
musanze:4911,RWA.1.4.15_1,Shingiro,Musanze,within
musanze:4912,RWA.1.4.15_1,Shingiro,Musanze,within
musanze:4913,RWA.1.4.15_1,Shingiro,Musanze,within
musanze:4914,RWA.1.4.15_1,Shingiro,Musanze,within
musanze:4915,RWA.1.4.15_1,Shingiro,Musanze,within
musanze:4916,RWA.1.4.15_1,Shingiro,Musanze,within
musanze:4917,RWA.1.4.15_1,Shingiro,Musanze,within
musanze:4918,RWA.1.4.15_1,Shingiro,Musanze,within
musanze:4919,RWA.1.4.15_1,Shingiro,Musanze,within
musanze:4920,RWA.1.4.15_1,Shingiro,Musanze,within
musanze:4921,RWA.1.4.15_1,Shingiro,Musanze,within
musanze:4922,RWA.1.4.15_1,Shingiro,Musanze,within
musanze:4923,RWA.1.4.15_1,Shingiro,Musanze,within
musanze:4924,RWA.1.4.15_1,Shingiro,Musanze,within
musanze:4925,RWA.1.4.10_1,Musanze,Musanze,within
musanze:4926,RWA.1.4.10_1,Musanze,Musanze,within
musanze:4927,RWA.1.4.10_1,Musanze,Musanze,within
musanze:4928,RWA.1.4.10_1,Musanze,Musanze,within
musanze:4929,RWA.1.4.10_1,Musanze,Musanze,within
musanze:4930,RWA.1.4.10_1,Musanze,Musanze,within
musanze:4931,RWA.1.4.10_1,Musanze,Musanze,within
musanze:4932,RWA.1.4.10_1,Musanze,Musanze,within
musanze:4933,RWA.1.4.10_1,Musanze,Musanze,within
musanze:4934,RWA.1.4.10_1,Musanze,Musanze,within
musanze:4935,RWA.1.4.10_1,Musanze,Musanze,within
musanze:4936,RWA.1.4.10_1,Musanze,Musanze,within
musanze:4937,RWA.1.4.10_1,Musanze,Musanze,within
musanze:4938,RWA.1.4.10_1,Musanze,Musanze,within
musanze:4939,RWA.1.4.10_1,Musanze,Musanze,within
musanze:4940,RWA.1.4.10_1,Musanze,Musanze,within
musanze:4941,RWA.1.4.10_1,Musanze,Musanze,within
musanze:4942,RWA.1.4.10_1,Musanze,Musanze,within
musanze:4943,RWA.1.4.10_1,Musanze,Musanze,within
musanze:4944,RWA.1.4.10_1,Musanze,Musanze,within
musanze:4945,RWA.1.4.10_1,Musanze,Musanze,within
musanze:4946,RWA.1.4.10_1,Musanze,Musanze,within
musanze:4947,RWA.1.4.10_1,Musanze,Musanze,within
musanze:4948,RWA.1.4.2_1,Cyuve,Musanze,within
musanze:4949,RWA.1.4.2_1,Cyuve,Musanze,within
musanze:4950,RWA.1.4.2_1,Cyuve,Musanze,within
musanze:4951,RWA.1.4.2_1,Cyuve,Musanze,within
musanze:4952,RWA.1.4.2_1,Cyuve,Musanze,within
musanze:4953,RWA.1.4.2_1,Cyuve,Musanze,within
musanze:4954,RWA.1.4.2_1,Cyuve,Musanze,within
musanze:4955,RWA.1.4.2_1,Cyuve,Musanze,within
musanze:4956,RWA.1.4.2_1,Cyuve,Musanze,within
musanze:4957,RWA.1.4.2_1,Cyuve,Musanze,within
musanze:4958,RWA.1.4.2_1,Cyuve,Musanze,within
musanze:4959,RWA.1.4.2_1,Cyuve,Musanze,within
musanze:4960,RWA.1.4.2_1,Cyuve,Musanze,within
musanze:4961,RWA.1.4.2_1,Cyuve,Musanze,within
musanze:4962,RWA.1.4.2_1,Cyuve,Musanze,within
musanze:4963,RWA.1.4.2_1,Cyuve,Musanze,within
musanze:4964,RWA.1.4.2_1,Cyuve,Musanze,within
musanze:4965,RWA.1.4.2_1,Cyuve,Musanze,within
musanze:4966,RWA.1.4.2_1,Cyuve,Musanze,within
musanze:4967,RWA.1.4.2_1,Cyuve,Musanze,within
musanze:4968,RWA.1.4.3_1,Gacaca,Musanze,within
musanze:4969,RWA.1.4.3_1,Gacaca,Musanze,within
musanze:4970,RWA.1.4.3_1,Gacaca,Musanze,within
musanze:4971,RWA.1.4.3_1,Gacaca,Musanze,within
musanze:4972,RWA.1.4.3_1,Gacaca,Musanze,within
musanze:4973,RWA.1.4.3_1,Gacaca,Musanze,within
musanze:4974,RWA.1.4.3_1,Gacaca,Musanze,within
musanze:4975,RWA.1.4.3_1,Gacaca,Musanze,within
musanze:4976,RWA.1.4.3_1,Gacaca,Musanze,within
musanze:4977,RWA.1.4.3_1,Gacaca,Musanze,within
musanze:4978,RWA.1.4.3_1,Gacaca,Musanze,within
musanze:4979,RWA.1.4.3_1,Gacaca,Musanze,within
musanze:4980,RWA.1.4.3_1,Gacaca,Musanze,within
musanze:4981,RWA.1.4.3_1,Gacaca,Musanze,within
musanze:4982,RWA.1.4.3_1,Gacaca,Musanze,within
musanze:4983,RWA.1.4.3_1,Gacaca,Musanze,within
musanze:4984,RWA.1.4.3_1,Gacaca,Musanze,within
musanze:4989,RWA.1.4.4_1,Gashaki,Musanze,within
musanze:4990,RWA.1.4.4_1,Gashaki,Musanze,within
musanze:4991,RWA.1.4.4_1,Gashaki,Musanze,within
musanze:4992,RWA.1.4.4_1,Gashaki,Musanze,within
musanze:4993,RWA.1.4.4_1,Gashaki,Musanze,within
musanze:4994,RWA.1.4.4_1,Gashaki,Musanze,within
musanze:5005,RWA.1.4.15_1,Shingiro,Musanze,within
musanze:5006,RWA.1.4.15_1,Shingiro,Musanze,within
musanze:5007,RWA.1.4.15_1,Shingiro,Musanze,within
musanze:5008,RWA.1.4.15_1,Shingiro,Musanze,within
musanze:5009,RWA.1.4.15_1,Shingiro,Musanze,within
musanze:5010,RWA.1.4.15_1,Shingiro,Musanze,within
musanze:5011,RWA.1.4.15_1,Shingiro,Musanze,within
musanze:5012,RWA.1.4.15_1,Shingiro,Musanze,within
musanze:5013,RWA.1.4.15_1,Shingiro,Musanze,within
musanze:5014,RWA.1.4.15_1,Shingiro,Musanze,within
musanze:5015,RWA.1.4.15_1,Shingiro,Musanze,within
musanze:5016,RWA.1.4.15_1,Shingiro,Musanze,within
musanze:5017,RWA.1.4.15_1,Shingiro,Musanze,within
musanze:5018,RWA.1.4.15_1,Shingiro,Musanze,within
musanze:5019,RWA.1.4.15_1,Shingiro,Musanze,within
musanze:5020,RWA.1.4.15_1,Shingiro,Musanze,within
musanze:5021,RWA.1.4.15_1,Shingiro,Musanze,within
musanze:5022,RWA.1.4.15_1,Shingiro,Musanze,within
musanze:5023,RWA.1.4.15_1,Shingiro,Musanze,within
musanze:5024,RWA.1.4.15_1,Shingiro,Musanze,within
musanze:5025,RWA.1.4.15_1,Shingiro,Musanze,within
musanze:5026,RWA.1.4.15_1,Shingiro,Musanze,within
musanze:5027,RWA.1.4.15_1,Shingiro,Musanze,within
musanze:5028,RWA.1.4.15_1,Shingiro,Musanze,within
musanze:5029,RWA.1.4.15_1,Shingiro,Musanze,within
musanze:5030,RWA.1.4.15_1,Shingiro,Musanze,within
musanze:5031,RWA.1.4.10_1,Musanze,Musanze,within
musanze:5032,RWA.1.4.10_1,Musanze,Musanze,within
musanze:5033,RWA.1.4.10_1,Musanze,Musanze,within
musanze:5034,RWA.1.4.10_1,Musanze,Musanze,within
musanze:5035,RWA.1.4.10_1,Musanze,Musanze,within
musanze:5036,RWA.1.4.10_1,Musanze,Musanze,within
musanze:5037,RWA.1.4.10_1,Musanze,Musanze,within
musanze:5038,RWA.1.4.10_1,Musanze,Musanze,within
musanze:5039,RWA.1.4.10_1,Musanze,Musanze,within
musanze:5040,RWA.1.4.10_1,Musanze,Musanze,within
musanze:5041,RWA.1.4.10_1,Musanze,Musanze,within
musanze:5042,RWA.1.4.10_1,Musanze,Musanze,within
musanze:5043,RWA.1.4.10_1,Musanze,Musanze,within
musanze:5044,RWA.1.4.10_1,Musanze,Musanze,within
musanze:5045,RWA.1.4.10_1,Musanze,Musanze,within
musanze:5046,RWA.1.4.10_1,Musanze,Musanze,within
musanze:5047,RWA.1.4.10_1,Musanze,Musanze,within
musanze:5048,RWA.1.4.10_1,Musanze,Musanze,within
musanze:5049,RWA.1.4.10_1,Musanze,Musanze,within
musanze:5050,RWA.1.4.10_1,Musanze,Musanze,within
musanze:5051,RWA.1.4.10_1,Musanze,Musanze,within
musanze:5052,RWA.1.4.10_1,Musanze,Musanze,within
musanze:5053,RWA.1.4.10_1,Musanze,Musanze,within
musanze:5054,RWA.1.4.10_1,Musanze,Musanze,within
musanze:5055,RWA.1.4.2_1,Cyuve,Musanze,within
musanze:5056,RWA.1.4.2_1,Cyuve,Musanze,within
musanze:5057,RWA.1.4.2_1,Cyuve,Musanze,within
musanze:5058,RWA.1.4.2_1,Cyuve,Musanze,within
musanze:5059,RWA.1.4.2_1,Cyuve,Musanze,within
musanze:5060,RWA.1.4.2_1,Cyuve,Musanze,within
musanze:5061,RWA.1.4.2_1,Cyuve,Musanze,within
musanze:5062,RWA.1.4.2_1,Cyuve,Musanze,within
musanze:5063,RWA.1.4.2_1,Cyuve,Musanze,within
musanze:5064,RWA.1.4.2_1,Cyuve,Musanze,within
musanze:5065,RWA.1.4.2_1,Cyuve,Musanze,within
musanze:5066,RWA.1.4.2_1,Cyuve,Musanze,within
musanze:5067,RWA.1.4.2_1,Cyuve,Musanze,within
musanze:5068,RWA.1.4.2_1,Cyuve,Musanze,within
musanze:5069,RWA.1.4.2_1,Cyuve,Musanze,within
musanze:5070,RWA.1.4.2_1,Cyuve,Musanze,within
musanze:5071,RWA.1.4.2_1,Cyuve,Musanze,within
musanze:5072,RWA.1.4.2_1,Cyuve,Musanze,within
musanze:5073,RWA.1.4.2_1,Cyuve,Musanze,within
musanze:5074,RWA.1.4.2_1,Cyuve,Musanze,within
musanze:5075,RWA.1.4.2_1,Cyuve,Musanze,within
musanze:5076,RWA.1.4.3_1,Gacaca,Musanze,within
musanze:5077,RWA.1.4.3_1,Gacaca,Musanze,within
musanze:5078,RWA.1.4.3_1,Gacaca,Musanze,within
musanze:5079,RWA.1.4.3_1,Gacaca,Musanze,within
musanze:5080,RWA.1.4.3_1,Gacaca,Musanze,within
musanze:5081,RWA.1.4.3_1,Gacaca,Musanze,within
musanze:5082,RWA.1.4.3_1,Gacaca,Musanze,within
musanze:5083,RWA.1.4.3_1,Gacaca,Musanze,within
musanze:5084,RWA.1.4.3_1,Gacaca,Musanze,within
musanze:5085,RWA.1.4.3_1,Gacaca,Musanze,within
musanze:5086,RWA.1.4.3_1,Gacaca,Musanze,within
musanze:5087,RWA.1.4.3_1,Gacaca,Musanze,within
musanze:5088,RWA.1.4.3_1,Gacaca,Musanze,within
musanze:5089,RWA.1.4.3_1,Gacaca,Musanze,within
musanze:5090,RWA.1.4.3_1,Gacaca,Musanze,within
musanze:5098,RWA.1.4.4_1,Gashaki,Musanze,within
musanze:5099,RWA.1.4.4_1,Gashaki,Musanze,within
musanze:5100,RWA.1.4.4_1,Gashaki,Musanze,within
musanze:5112,RWA.1.4.15_1,Shingiro,Musanze,within
musanze:5113,RWA.1.4.15_1,Shingiro,Musanze,within
musanze:5114,RWA.1.4.15_1,Shingiro,Musanze,within
musanze:5115,RWA.1.4.15_1,Shingiro,Musanze,within
musanze:5116,RWA.1.4.15_1,Shingiro,Musanze,within
musanze:5117,RWA.1.4.15_1,Shingiro,Musanze,within
musanze:5118,RWA.1.4.15_1,Shingiro,Musanze,within
musanze:5119,RWA.1.4.15_1,Shingiro,Musanze,within
musanze:5120,RWA.1.4.15_1,Shingiro,Musanze,within
musanze:5121,RWA.1.4.15_1,Shingiro,Musanze,within
musanze:5122,RWA.1.4.15_1,Shingiro,Musanze,within
musanze:5123,RWA.1.4.15_1,Shingiro,Musanze,within
musanze:5124,RWA.1.4.15_1,Shingiro,Musanze,within
musanze:5125,RWA.1.4.15_1,Shingiro,Musanze,within
musanze:5126,RWA.1.4.15_1,Shingiro,Musanze,within
musanze:5127,RWA.1.4.15_1,Shingiro,Musanze,within
musanze:5128,RWA.1.4.15_1,Shingiro,Musanze,within
musanze:5129,RWA.1.4.15_1,Shingiro,Musanze,within
musanze:5130,RWA.1.4.15_1,Shingiro,Musanze,within
musanze:5131,RWA.1.4.15_1,Shingiro,Musanze,within
musanze:5132,RWA.1.4.15_1,Shingiro,Musanze,within
musanze:5133,RWA.1.4.10_1,Musanze,Musanze,within
musanze:5134,RWA.1.4.10_1,Musanze,Musanze,within
musanze:5135,RWA.1.4.10_1,Musanze,Musanze,within
musanze:5136,RWA.1.4.10_1,Musanze,Musanze,within
musanze:5137,RWA.1.4.10_1,Musanze,Musanze,within
musanze:5138,RWA.1.4.10_1,Musanze,Musanze,within
musanze:5139,RWA.1.4.10_1,Musanze,Musanze,within
musanze:5140,RWA.1.4.10_1,Musanze,Musanze,within
musanze:5141,RWA.1.4.10_1,Musanze,Musanze,within
musanze:5142,RWA.1.4.10_1,Musanze,Musanze,within
musanze:5143,RWA.1.4.10_1,Musanze,Musanze,within
musanze:5144,RWA.1.4.10_1,Musanze,Musanze,within
musanze:5145,RWA.1.4.10_1,Musanze,Musanze,within
musanze:5146,RWA.1.4.10_1,Musanze,Musanze,within
musanze:5147,RWA.1.4.10_1,Musanze,Musanze,within
musanze:5148,RWA.1.4.10_1,Musanze,Musanze,within
musanze:5149,RWA.1.4.10_1,Musanze,Musanze,within
musanze:5150,RWA.1.4.10_1,Musanze,Musanze,within
musanze:5151,RWA.1.4.10_1,Musanze,Musanze,within
musanze:5152,RWA.1.4.10_1,Musanze,Musanze,within
musanze:5153,RWA.1.4.10_1,Musanze,Musanze,within
musanze:5154,RWA.1.4.10_1,Musanze,Musanze,within
musanze:5155,RWA.1.4.10_1,Musanze,Musanze,within
musanze:5156,RWA.1.4.10_1,Musanze,Musanze,within
musanze:5157,RWA.1.4.10_1,Musanze,Musanze,within
musanze:5158,RWA.1.4.10_1,Musanze,Musanze,within
musanze:5159,RWA.1.4.10_1,Musanze,Musanze,within
musanze:5160,RWA.1.4.10_1,Musanze,Musanze,within
musanze:5161,RWA.1.4.2_1,Cyuve,Musanze,within
musanze:5162,RWA.1.4.2_1,Cyuve,Musanze,within
musanze:5163,RWA.1.4.2_1,Cyuve,Musanze,within
musanze:5164,RWA.1.4.2_1,Cyuve,Musanze,within
musanze:5165,RWA.1.4.2_1,Cyuve,Musanze,within
musanze:5166,RWA.1.4.2_1,Cyuve,Musanze,within
musanze:5167,RWA.1.4.2_1,Cyuve,Musanze,within
musanze:5168,RWA.1.4.2_1,Cyuve,Musanze,within
musanze:5169,RWA.1.4.2_1,Cyuve,Musanze,within
musanze:5170,RWA.1.4.2_1,Cyuve,Musanze,within
musanze:5171,RWA.1.4.2_1,Cyuve,Musanze,within
musanze:5172,RWA.1.4.2_1,Cyuve,Musanze,within
musanze:5173,RWA.1.4.2_1,Cyuve,Musanze,within
musanze:5174,RWA.1.4.2_1,Cyuve,Musanze,within
musanze:5175,RWA.1.4.2_1,Cyuve,Musanze,within
musanze:5176,RWA.1.4.2_1,Cyuve,Musanze,within
musanze:5177,RWA.1.4.2_1,Cyuve,Musanze,within
musanze:5178,RWA.1.4.2_1,Cyuve,Musanze,within
musanze:5179,RWA.1.4.2_1,Cyuve,Musanze,within
musanze:5180,RWA.1.4.2_1,Cyuve,Musanze,within
musanze:5181,RWA.1.4.2_1,Cyuve,Musanze,within
musanze:5182,RWA.1.4.2_1,Cyuve,Musanze,within
musanze:5183,RWA.1.4.2_1,Cyuve,Musanze,within
musanze:5184,RWA.1.4.3_1,Gacaca,Musanze,within
musanze:5185,RWA.1.4.3_1,Gacaca,Musanze,within
musanze:5186,RWA.1.4.3_1,Gacaca,Musanze,within
musanze:5187,RWA.1.4.3_1,Gacaca,Musanze,within
musanze:5188,RWA.1.4.3_1,Gacaca,Musanze,within
musanze:5189,RWA.1.4.3_1,Gacaca,Musanze,within
musanze:5190,RWA.1.4.3_1,Gacaca,Musanze,within
musanze:5191,RWA.1.4.3_1,Gacaca,Musanze,within
musanze:5192,RWA.1.4.3_1,Gacaca,Musanze,within
musanze:5193,RWA.1.4.3_1,Gacaca,Musanze,within
musanze:5194,RWA.1.4.3_1,Gacaca,Musanze,within
musanze:5195,RWA.1.4.3_1,Gacaca,Musanze,within
musanze:5196,RWA.1.4.3_1,Gacaca,Musanze,within
musanze:5197,RWA.1.4.3_1,Gacaca,Musanze,within
musanze:5206,RWA.1.4.4_1,Gashaki,Musanze,within
musanze:5219,RWA.1.4.15_1,Shingiro,Musanze,within
musanze:5220,RWA.1.4.15_1,Shingiro,Musanze,within
musanze:5221,RWA.1.4.15_1,Shingiro,Musanze,within
musanze:5222,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:5223,RWA.1.4.7_1,Kinigi,Musanze,within
musanze:5223,RWA.1.4.15_1,Shingiro,Musanze,within
musanze:5224,RWA.1.4.15_1,Shingiro,Musanze,within
