sector_id,sector_name,district,sector_name_key,district_key,sector_area_km2,sentinel__matched_row_count,sentinel__elevation__count,sentinel__elevation__mean,sentinel__elevation__median,sentinel__elevation__min,sentinel__elevation__max,sentinel__elevation__std,sentinel__latitude__count,sentinel__latitude__mean,sentinel__latitude__median,sentinel__latitude__min,sentinel__latitude__max,sentinel__latitude__std,sentinel__longitude__count,sentinel__longitude__mean,sentinel__longitude__median,sentinel__longitude__min,sentinel__longitude__max,sentinel__longitude__std,sentinel__mndwi__count,sentinel__mndwi__mean,sentinel__mndwi__median,sentinel__mndwi__min,sentinel__mndwi__max,sentinel__mndwi__std,sentinel__ndbi__count,sentinel__ndbi__mean,sentinel__ndbi__median,sentinel__ndbi__min,sentinel__ndbi__max,sentinel__ndbi__std,sentinel__ndvi__count,sentinel__ndvi__mean,sentinel__ndvi__median,sentinel__ndvi__min,sentinel__ndvi__max,sentinel__ndvi__std,sentinel__slope__count,sentinel__slope__mean,sentinel__slope__median,sentinel__slope__min,sentinel__slope__max,sentinel__slope__std
RWA.5.2.7_1,Kigarama,Kicukiro,kigarama,kicukiro,8.41097130768073,92,92,1548.9680072463768,1522.6172222222222,1401.8633333333332,1779.15,96.72871735929127,92,-1.9870538800630717,-1.987522566380579,-2.006387187388442,-1.9605731076647348,0.011283381825947089,92,30.06472805024311,30.066163401869666,30.049993726627463,30.076943185263353,0.0069251826921913175,92,-0.4548130840898968,-0.4585800911763825,-0.5541892951372547,-0.3502862671569221,0.040287388585989424,92,0.031096668649258766,0.04241815669154585,-0.2295256265713481,0.1477984352382665,0.07380834743719941,92,0.3165260034325176,0.3083438427132362,0.1016116321584987,0.6514258061192076,0.11738478529926452,92,10.773428539208313,10.523584894273016,3.824361900024944,23.172398732503257,3.7026091710946347
RWA.5.2.8_1,Masaka,Kicukiro,masaka,kicukiro,52.60882084684921,135,135,1370.216904711353,1366.1622222222222,1337.9833333333331,1426.9677791246138,27.848453402275126,135,-2.00946142178824,-2.009082133168973,-2.033336645788405,-1.9875225662911535,0.012079847755928179,135,30.179291239949663,30.179351127704965,30.163181452345587,30.198215748554823,0.009285892149070822,135,-0.44980947531395893,-0.4713345621899558,-0.5627968177482088,0.3508081707924066,0.10976059724667438,135,-0.019908765508744344,-0.0022273164258919,-0.2185241168217012,0.1431349968659581,0.08349101910247149,135,0.4102772892589511,0.3961467598223911,0.0173136931957597,0.6666136954860644,0.12229961164587064,135,4.703392367835863,4.2395869630839105,1.4323539211352667,10.643231152693431,2.296854892673852
RWA.5.2.9_1,Niboye,Kicukiro,niboye,kicukiro,5.050873028350204,54,54,1443.806851851852,1446.4055555555556,1376.7266666666667,1495.4811111111112,34.134311088883784,54,-1.9759941868233486,-1.97674278299929,-1.9902175121876875,-1.963268053719022,0.007205036776126931,54,30.113923831105698,30.114672427163086,30.103892643751443,30.12545221068705,0.005978519577816411,54,-0.4365829446183214,-0.42887107907519895,-0.555761052289501,-0.360558900947439,0.038844327431795514,54,0.06800754969982813,0.07755784447375061,-0.0539814870054788,0.1236523961059059,0.04464344351882995,54,0.27122851498103306,0.2609514768199914,0.1244891199787916,0.4959332711450395,0.08850607832818816,54,6.573341546391019,6.718067650397618,2.735914266043239,11.222528502941133,1.9192926161277195
RWA.5.2.10_1,Nyarugunga,Kicukiro,nyarugunga,kicukiro,15.299086315380123,168,168,1422.0697420634922,1426.4027777777778,1339.5277777777778,1493.1266666666668,44.02122125867831,168,-1.9746253254393846,-1.9740478369034413,-1.9983023497275223,-1.9551832160557256,0.011369387934445276,168,30.158417173249774,30.16048650674827,30.12275726474974,30.18204607359443,0.015448870749025258,168,-0.4699425431886864,-0.47428475500503153,-0.5776349208022469,0.226353645842676,0.07618241533060795,168,0.05549602056470104,0.0790427841503617,-0.2026466536620123,0.1841235690656783,0.07204205689965398,168,0.33108746440907044,0.3171788127022007,0.0367172583567584,0.6448381644858823,0.13064351922668196,168,6.073679890556546,5.665198786424266,2.2335912601153054,11.838911603424284,2.3462686935999377
RWA.5.3.1_1,Gitega,Nyarugenge,gitega,nyarugenge,1.2756053780004335,14,14,1471.7951587301588,1469.5738888888886,1406.2166666666667,1532.6277777777775,35.056574849681034,14,-1.9532582547431774,-1.9538357431530784,-1.9632680538097271,-1.9444034326912796,0.006291731583037948,14,30.05519112230559,30.055383618471517,30.049993726713417,30.058078564295094,0.0024709278656356326,14,-0.4067770777893562,-0.4035532179162301,-0.44323565635649,-0.3828432122906437,0.01796315999892695,14,0.09073705669540241,0.09161981326239235,0.0427273900592252,0.129758026705864,0.02612774989638238,14,0.1997012244447143,0.19395260942933254,0.1363600563573207,0.3062148502587405,0.05099847926954787,14,11.89736623287674,11.291793959637483,6.674881450865004,16.32952924436993,2.827445162874325
RWA.5.3.2_1,Kanyinya,Nyarugenge,kanyinya,nyarugenge,24.175865083274385,272,272,1588.8845138888887,1609.2994444444444,1355.64,1913.5611111111111,158.30561433180011,272,-1.9174936056840675,-1.9228438658386597,-1.9497933243870331,-1.8689449486234857,0.02164141659405798,272,30.002366503518598,30.00148470139029,29.979925134501517,30.033824051690967,0.013289361266433816,272,-0.48326651823025985,-0.48465011648548506,-0.5816841015149699,-0.270262136763904,0.052545733647483356,272,-0.0881501778783917,-0.0773016499851773,-0.3257696768125592,0.1578525662332353,0.08383252173362221,272,0.5050942092783979,0.5188052151069518,0.2143863542844268,0.7349404140312339,0.0854328532741013,272,16.208422219331553,17.468195847074192,1.4265432184934617,30.846027590433756,7.798334669101304
RWA.5.3.3_1,Kigali,Nyarugenge,kigali,nyarugenge,29.431738815275022,336,336,1486.7390542328042,1453.6505555555555,1349.4722222222222,1847.4233333333336,129.53867851006083,336,-1.9795981421849942,-1.9794377285796076,-2.017166970757672,-1.9444034326653672,0.01979321965589882,336,30.018849456651623,30.02034932228458,29.99339986382927,30.039213943432394,0.010842875300879065,336,-0.4564670361937035,-0.4722379836115239,-0.551525628127042,-0.1592567562294024,0.06163470175259755,336,-0.07489418178910956,-0.0683440188984251,-0.3611626407096048,0.1281326053798317,0.08470454067890192,336,0.46556715632904744,0.4701712400605047,0.1465821019223183,0.72856331584858,0.09702417319874236,336,11.531687166340769,11.101352119147778,1.543028281993336,29.504589015112984,6.8823256755103195
RWA.5.3.4_1,Kimisagara,Nyarugenge,kimisagara,nyarugenge,3.3995666725979117,35,35,1523.8755555555556,1503.2688888888888,1377.6877777777777,1778.84,100.22363655147439,35,-1.9527962640103227,-1.9524882702067647,-1.9605731077395432,-1.9417084867899324,0.005801094534325186,35,30.046066805613066,30.044603835041748,30.039213943338943,30.05268867258529,0.0039403528661694194,35,-0.42014081024070854,-0.4147185504174772,-0.5331879649445243,-0.306272976383783,0.04962406597874511,35,0.047373110678372014,0.0894768307236724,-0.1688624102599997,0.1490754929687063,0.0887903802746543,35,0.26839089962236,0.2104861342520469,0.0900426063984192,0.6005219267245178,0.1537228885819698,35,14.377785857896955,13.45251130580902,4.804213175508711,26.188617533577812,5.2663753335602586
RWA.5.3.5_1,Mageregere,Nyarugenge,mageregere,nyarugenge,54.53049084158416,604,604,1465.7925018395879,1442.9394444444442,1341.94,1796.6833333333334,106.01660089373297,604,-2.041903361086778,-2.0427689562596143,-2.073760833598699,-2.003692241259181,0.015594338407447327,604,30.036005886910623,30.036518997467457,29.98531502627199,30.085028022887204,0.025600657565676126,604,-0.4710771451436953,-0.4899551536715817,-0.568843013473464,-0.0467401619603886,0.07349171610756897,604,-0.06533089474774943,-0.05509267828251865,-0.3681518880185173,0.1317990720415846,0.07704502928904966,604,0.4698815734296184,0.46794045496602454,0.2119216021237,0.6880997447421251,0.08400780298011776,604,11.34115512828098,11.251724193394185,1.1225670201248592,29.915705918735927,6.644581792890346
RWA.5.3.6_1,Muhima,Nyarugenge,muhima,nyarugenge,2.95658677406963,30,30,1420.5666296296297,1409.3038888888889,1373.3522222222225,1503.25,36.50956083192343,30,-1.9417084867802494,-1.9417084868050702,-1.955183216143206,-1.936318595048873,0.004851934988473361,30,30.06167182542489,30.062120983048082,30.047298780906956,30.074248239490263,0.008323950026463738,30,-0.40435529434101036,-0.40607137685869676,-0.4628161267154542,-0.32450263191404,0.03120886287083468,30,0.05764418881297455,0.0667929112372346,-0.1547138227825465,0.142202783533195,0.06442833897952979,30,0.24956859993524377,0.237492598246377,0.0962228363446333,0.5495661541186263,0.10674574612542664,30,8.728808122904212,8.808095249897903,2.840757251713011,12.310371306207443,2.2330655630885943
RWA.5.3.7_1,Nyakabanda,Nyarugenge,nyakabanda,nyarugenge,2.430074884091499,26,26,1625.4809401709401,1609.3072222222222,1501.5866666666666,1815.0611111111111,89.44521115679238,26,-1.9692798559360876,-1.9686579454521596,-1.9767427830794584,-1.963268053751217,0.004529285562651067,26,30.044914790293667,30.044603835033293,30.039213943312692,30.052688672538803,0.004056904055252492,26,-0.42087970353064574,-0.4231727486259743,-0.4807122169415619,-0.3705663519048042,0.02872288390830081,26,-0.012664777849921706,0.07716551095896695,-0.3309448766220164,0.1323400491238173,0.15511691348423454,26,0.3355228425456381,0.22044724910300134,0.1159770875092079,0.7217004218905548,0.2027353764103056,26,13.831443636045496,11.564699516428842,5.381074677507082,25.949070414437188,6.516924967441939
RWA.5.3.8_1,Nyamirambo,Nyarugenge,nyamirambo,nyarugenge,8.623701956421893,96,96,1563.0458680555555,1558.3466666666666,1386.5544444444445,1770.7933333333333,87.62220969097609,96,-1.9924633003572294,-1.990217512229207,-2.0144720247947157,-1.9740478369175831,0.01101595895304701,96,30.043537085622432,30.041908889129914,30.033824051520025,30.060773510219136,0.007246919535263846,96,-0.47208026308608547,-0.4759569253301313,-0.5563019914392008,-0.3792338911111698,0.039617469266595456,96,0.02726120863024614,0.0289557489843093,-0.102754938569234,0.1503884046375301,0.05652051923973296,96,0.33952294591935606,0.33977880141408057,0.1273942623614575,0.569199113938706,0.10167910587024785,96,11.249402830557278,11.160028531021542,3.821830118629668,21.962589451471963,4.613777912828076
RWA.5.3.9_1,Nyarugenge,Nyarugenge,nyarugenge,nyarugenge,4.595442816207816,50,50,1496.9612444444447,1506.1366666666668,1408.8566666666666,1558.6644444444444,46.535411814723815,50,-1.9577703640859425,-1.9578781618599521,-1.971352891177592,-1.944403432716885,0.008238474664162738,50,30.064115242995783,30.063468455932842,30.055383618499093,30.07155329356626,0.004201886774442969,50,-0.41578618640046855,-0.42698764113731635,-0.4983046368214094,-0.2853206203286846,0.04675989080602968,50,0.014942264150068727,0.006105014003311151,-0.1335854525514215,0.1512780855643191,0.07114863605335549,50,0.32957583293222664,0.33472104931225255,0.0913131004404524,0.5933945976575592,0.13285547000135878,50,8.337457473538983,7.917641667458746,3.4198892466227213,15.91670572148429,3.2867096161039298
RWA.5.3.10_1,Rwezamenyo,Nyarugenge,rwezamenyo,nyarugenge,1.0074094361668149,11,11,1535.5782828282827,1536.67,1484.28,1591.7411111111112,32.8466356221566,11,-1.9713528911852867,-1.9713528911828573,-1.976742783048184,-1.9659629992595553,0.0038112290472484003,11,30.052688672577787,30.052688672564997,30.04729878087542,30.058078564266292,0.0031887029665257313,11,-0.39756201540167413,-0.3985983859967059,-0.4186839485911181,-0.3713802760637178,0.014039744808489539,11,0.12114617170449554,0.1240409598966842,0.0694241363877588,0.1621968804405506,0.025685389112053356,11,0.15211449697826115,0.1404908240732975,0.0713072212579268,0.2403355614658671,0.04701435595716264,11,6.664119982502677,6.809123014807701,4.455683567656411,8.325688400798374,1.2728716902666857
